CASE0__sample0,CASE0__sample1,CASE0__sample10,CASE0__sample11,CASE0__sample12,CASE0__sample13,CASE0__sample14,CASE0__sample15,CASE0__sample16,CASE0__sample17,CASE0__sample18,CASE0__sample19,CASE0__sample2,CASE0__sample3,CASE0__sample4,CASE0__sample5,CASE0__sample6,CASE0__sample7,CASE0__sample8,CASE0__sample9,CASE1__sample0,CASE1__sample1,CASE1__sample10,CASE1__sample11,CASE1__sample12,CASE1__sample13,CASE1__sample14,CASE1__sample15,CASE1__sample16,CASE1__sample17,CASE1__sample18,CASE1__sample19,CASE1__sample2,CASE1__sample3,CASE1__sample4,CASE1__sample5,CASE1__sample6,CASE1__sample7,CASE1__sample8,CASE1__sample9,CASE2__sample0,CASE2__sample1,CASE2__sample10,CASE2__sample11,CASE2__sample12,CASE2__sample13,CASE2__sample14,CASE2__sample15,CASE2__sample16,CASE2__sample17,CASE2__sample18,CASE2__sample19,CASE2__sample2,CASE2__sample3,CASE2__sample4,CASE2__sample5,CASE2__sample6,CASE2__sample7,CASE2__sample8,CASE2__sample9,CASE3__sample0,CASE3__sample1,CASE3__sample10,CASE3__sample11,CASE3__sample12,CASE3__sample13,CASE3__sample14,CASE3__sample15,CASE3__sample16,CASE3__sample17,CASE3__sample18,CASE3__sample19,CASE3__sample2,CASE3__sample3,CASE3__sample4,CASE3__sample5,CASE3__sample6,CASE3__sample7,CASE3__sample8,CASE3__sample9,CASE4__sample0,CASE4__sample1,CASE4__sample10,CASE4__sample11,CASE4__sample12,CASE4__sample13,CASE4__sample14,CASE4__sample15,CASE4__sample16,CASE4__sample17,CASE4__sample18,CASE4__sample19,CASE4__sample2,CASE4__sample3,CASE4__sample4,CASE4__sample5,CASE4__sample6,CASE4__sample7,CASE4__sample8,CASE4__sample9
32.918078,34.70547,46.708599,47.738529,37.484499,42.990579,41.554726,36.796464,40.04408,38.165175,42.454172,40.761534,33.337266,36.204168,40.673871,46.452941,41.738498,51.888519,42.701013,46.087179,33.018878,32.936525,34.230561,39.620512,47.257878,45.64883,42.058588,48.084907,34.588081,44.377879,44.820587,38.290574,37.17505,41.161693,40.798252,40.266309,45.287286,38.850343,35.071291,40.370987,47.884212,46.459203,43.118725,37.218706,44.706385,45.285167,37.613709,49.529442,40.279851,39.149898,33.020844,39.954661,36.321267,39.637685,48.357519,33.80487,46.719627,37.939461,35.650857,36.32754,36.357462,42.834816,35.685728,34.970973,33.628242,37.730263,39.507895,43.77868,32.224446,46.661592,38.579915,45.30486,52.934215,43.614323,36.924023,46.843157,47.321618,40.495144,50.169778,39.216975,45.43208,39.725188,49.373133,44.723032,34.404307,37.12141,46.511018,46.193004,49.555928,34.785692,40.160184,44.09586,43.247895,45.192725,37.477136,41.706506,39.930955,34.324749,39.940097,33.469443
35.84619,35.636887,41.356335,47.566249,36.352923,49.337617,43.777891,39.462879,39.418817,36.507565,45.926591,37.712583,33.619704,34.818958,42.439036,43.677078,42.476235,43.984334,40.491319,50.852914,34.787483,32.849174,34.979838,38.537484,45.590225,42.732389,42.945945,47.898173,39.132846,50.772273,51.287292,36.635689,44.877263,45.95209,47.82578,40.958409,45.691703,36.379419,36.169501,41.900228,42.504109,46.011594,44.004458,39.520118,46.462977,40.9163,37.258102,45.251002,40.634519,41.667726,34.242637,41.573082,36.458704,38.974739,46.795204,33.932928,51.398117,46.788439,34.270342,35.924082,38.450485,43.034697,32.937664,35.078143,36.717611,40.489751,40.274823,51.790316,33.624423,46.42679,41.535927,44.387494,42.975615,40.696148,35.537853,42.093738,45.227547,41.538736,47.462734,37.715786,40.747353,36.992586,47.905225,44.596622,34.398971,38.485111,47.629609,46.906251,46.572101,36.576009,40.612373,45.403663,45.624449,41.577499,37.019908,41.041659,36.910316,34.16665,39.348342,33.195163
33.985264,34.758531,49.752773,49.835639,37.421689,48.622261,40.995255,39.091925,40.745895,38.852384,43.169102,39.347418,33.274864,36.543447,40.695361,44.760655,42.220327,51.085868,41.788333,45.911689,33.457828,33.515047,35.753379,38.28131,48.182089,47.533373,41.155886,49.839975,35.617192,43.781747,43.753386,40.844353,39.639363,41.409066,43.200317,38.924311,47.895086,38.376641,34.416282,40.456414,47.338587,46.756323,39.758397,37.390397,44.465796,49.273369,37.556937,49.815002,41.504692,39.552093,33.50832,41.203181,35.71695,39.356592,48.514041,34.777144,47.575241,39.466269,37.317795,36.7675,36.803472,44.107435,35.397135,35.697669,36.007292,37.50444,41.688982,45.809782,32.589058,47.316752,36.689141,42.619998,49.655005,44.575341,36.713764,47.958713,47.076012,40.94771,48.503754,39.537674,44.897581,41.249124,50.548299,46.831544,35.135537,36.925056,48.566341,47.9433,51.601111,35.93322,38.387327,46.467972,42.891672,43.576103,36.637867,42.900419,39.746993,35.032343,41.02901,33.597659
35.492099,36.716687,45.240932,46.609108,37.424239,44.638571,46.27772,38.566476,40.711749,36.509173,45.708159,40.721959,34.320191,35.427023,43.216908,46.947223,45.240587,45.726411,42.779329,55.199956,36.40451,33.843699,34.861522,41.938415,44.800058,45.030767,45.267033,47.306049,38.959069,52.440394,53.533652,38.841273,43.652099,46.608969,46.871583,43.177165,47.045608,37.731507,37.665062,42.811478,44.137951,47.520499,48.666279,40.413596,49.038119,44.17704,38.168298,48.67215,40.310211,40.035307,34.276797,43.092987,38.914156,39.322647,46.468445,33.586963,52.053493,46.419717,34.782166,36.576912,38.783528,43.499536,35.162164,35.878703,36.277294,42.05392,40.533953,50.048512,33.660787,47.649424,44.175817,46.15464,44.897291,41.831772,36.969372,42.865931,44.58347,42.032135,53.796337,39.212804,43.724284,38.263078,47.842324,48.401939,35.396633,39.673782,49.906814,46.035232,47.844131,36.200453,44.238626,44.442335,47.295146,42.701648,39.164799,41.068647,38.543401,34.456148,39.103082,33.031128
35.597317,35.489407,45.96283,48.876566,37.896584,50.476491,40.921911,40.90843,40.173603,41.374607,45.418941,40.021176,33.990609,36.947557,39.770171,47.286997,41.247142,51.353562,41.929697,46.349394,33.305394,32.800689,35.769754,37.377488,50.090553,44.531002,42.327957,53.453851,36.593039,45.284617,43.959811,40.242965,40.194936,43.244492,42.893578,40.071046,48.29083,38.995738,36.421487,38.485736,48.565332,47.635044,42.146878,37.850664,46.659308,43.741924,38.444255,50.337287,43.131072,40.215527,34.421695,42.540603,35.782249,42.434362,48.351543,35.978296,49.260479,40.721208,37.514287,36.601142,38.453657,44.000727,34.642973,36.556919,37.69229,37.195918,42.307061,48.224499,34.329726,50.486304,39.726956,43.703407,49.841256,45.486382,37.134631,48.158104,48.383068,43.245509,44.921928,40.861583,45.980412,39.758604,51.681602,43.067776,36.031868,38.189118,46.544099,48.016713,49.322637,37.023323,41.565837,47.542578,44.832319,43.879458,36.581865,44.203521,40.095847,35.146154,42.666806,35.55969
35.218682,37.014818,49.387038,49.02764,37.0665,42.713449,47.620168,38.128558,38.593887,37.043288,45.063067,40.780178,34.630895,36.976522,44.94958,45.574923,47.217189,48.66109,40.864823,52.520423,36.200854,35.668186,35.781074,42.60564,46.049227,48.614499,44.679763,48.349411,39.621707,53.983733,53.296694,38.100207,46.547357,46.479464,47.714763,41.671539,43.050864,38.956058,37.058388,45.768727,45.769892,49.326172,45.434978,41.666468,48.237532,48.419965,37.173907,47.980377,39.41252,43.344791,34.461887,43.071201,39.024767,39.018272,50.962702,33.99473,52.144086,47.15748,35.997587,37.867457,38.086076,44.227494,35.972308,36.729229,36.145999,43.041793,40.467952,51.177314,34.017701,45.61585,42.036258,45.864961,46.940676,44.03747,38.137368,44.634346,46.977496,41.751936,55.878531,38.279141,42.475938,41.264802,49.09716,49.944459,36.195706,39.14383,49.793891,51.375618,50.023323,36.90232,41.242146,43.170116,46.931699,44.301939,39.682589,41.00455,39.970796,33.868117,41.538335,33.331
36.759931,36.030788,46.715014,50.364393,39.922446,54.882083,40.821383,41.089112,44.180521,41.245874,46.996049,39.854346,35.090881,37.48744,41.891657,47.058672,41.872089,50.550847,43.611019,49.588966,34.488159,33.403288,36.875162,39.852005,47.240429,45.607757,43.345582,51.193773,36.992969,44.693991,45.697452,42.253542,40.248248,45.43752,45.598044,42.103397,52.71194,37.39613,34.527763,39.648987,48.61132,48.348697,46.603109,38.84327,46.434187,45.147768,39.612196,52.189315,43.294453,40.966788,35.345391,41.976299,37.629596,42.161267,46.804008,36.641328,51.73945,42.117292,37.069269,36.369273,39.684051,45.916417,35.043688,35.557148,37.641969,39.157478,42.964064,46.824688,34.254553,52.209021,42.303949,46.31241,49.37131,42.904665,37.514984,48.332173,49.550533,44.196386,50.46353,42.300243,47.49713,39.399587,51.870475,47.406682,36.328972,38.380952,48.38859,45.69457,52.087862,37.648756,42.737394,51.554258,44.631906,44.185193,37.036925,45.656062,39.894082,36.95542,40.815476,35.315282
35.440187,37.743382,49.437513,46.074513,38.444446,42.653202,48.887414,40.233902,40.476707,36.989133,45.390773,42.138968,35.606974,36.274668,44.006728,48.226486,46.908494,49.509177,43.908828,53.848609,36.702997,36.157303,36.350131,40.774136,50.910597,49.166047,46.090565,50.862881,40.169024,54.306979,53.802762,38.240397,45.52198,44.957824,46.71117,42.72768,45.749712,40.588416,39.877733,45.336488,46.416969,45.628264,44.116445,40.966218,49.828242,48.245851,39.597922,49.831766,42.631549,42.265805,35.559593,45.184823,37.857831,40.628278,52.990435,33.628567,49.077436,45.975512,37.544586,38.885705,38.878158,43.41312,36.564985,37.789479,37.196281,41.655219,42.775858,54.551556,34.874742,48.903472,41.897314,43.448433,48.959147,45.576381,38.755482,45.746205,45.699173,42.949884,49.879493,39.572929,42.335568,41.223187,51.523165,51.173756,36.226904,41.331631,52.131551,49.045761,50.967066,36.900991,42.137102,43.099793,47.838939,42.675825,40.287937,41.167595,40.916412,33.742309,42.328855,34.052859
36.567161,36.255082,44.63543,53.179112,39.393667,55.763797,43.727084,40.522808,44.005262,42.372868,49.438199,39.324163,35.186373,39.113092,43.134195,44.35379,42.404566,50.642297,42.473377,47.191695,34.092844,32.890587,36.706888,41.798136,47.821758,44.3694,43.194733,48.880908,36.53113,49.016204,47.344267,42.519068,40.831791,46.877642,46.03436,41.485325,50.711178,38.599223,37.308046,43.535111,48.57126,54.000367,47.056281,40.648661,48.585407,46.861361,38.759678,50.752506,43.590607,41.150599,35.605374,43.003004,38.629964,42.630834,47.779166,37.380283,54.874597,43.593244,36.937214,37.450692,38.795394,46.772289,36.603296,37.316515,37.526777,43.026382,42.006864,42.465209,35.642466,48.004554,42.584113,50.404553,49.952019,44.703705,38.73568,48.520027,50.812068,44.896071,54.694785,40.917826,48.636464,41.713644,50.942282,45.878402,37.365898,37.673432,49.686823,53.953583,49.087547,38.658312,42.619264,51.446458,44.485999,47.491076,36.733966,45.810332,39.566819,38.579929,43.149318,36.737767
36.023465,38.992013,50.447467,52.125901,40.191613,44.788598,47.301585,42.40903,38.781818,39.399723,45.008452,44.046437,35.965388,37.006965,44.472163,52.649597,48.386016,51.102539,43.250833,58.859099,38.992082,37.355653,37.473962,41.509426,50.14014,50.045922,46.153826,55.932603,41.489703,53.020142,54.048854,39.393401,46.652225,45.409901,47.736228,43.971282,47.145193,41.240364,38.239027,42.589963,42.862954,46.643128,44.730356,40.809251,49.115424,47.343572,40.323052,50.401372,43.283449,42.471818,35.466637,45.482958,39.459074,40.080396,50.716763,35.219962,49.702599,44.767754,36.933486,39.533739,40.889205,43.78325,36.618542,37.453705,38.90127,40.821545,43.991868,60.308429,34.672828,52.617397,41.288782,43.830299,46.271834,45.301971,38.884297,43.731988,45.851296,42.687215,50.316378,41.395589,45.040126,41.622492,50.61293,51.184175,36.243614,42.369889,50.026934,44.738001,56.016122,38.622998,43.705003,42.594681,50.339307,43.514098,42.085884,42.608797,43.006668,35.269145,41.827381,34.099885
38.71054,37.531208,45.395595,51.055564,39.016358,55.069243,45.170812,40.348542,46.536525,41.745412,49.71848,41.655022,36.033668,39.00857,44.819183,41.993865,43.261649,51.207776,44.460902,49.002169,33.675792,33.064141,36.95883,41.139303,48.671798,47.083381,46.231812,46.746782,38.914073,47.985939,50.492497,43.681467,43.688576,47.910047,49.423814,44.483498,50.8602,40.360165,38.464577,45.415003,55.182106,53.941547,50.056398,41.960963,47.505247,48.375832,39.821971,55.207933,43.998298,42.97097,36.037475,44.776741,37.902611,44.592213,50.540315,37.537719,53.521016,44.825312,38.983731,36.03768,40.406077,48.76465,36.515412,39.892004,37.84215,41.220045,43.150607,47.232306,35.930259,47.848736,44.521218,51.653235,53.336481,43.990646,39.366471,51.27734,52.972336,46.294647,56.129015,41.867505,47.256085,41.114027,52.944714,46.215305,38.129957,39.058478,51.533045,56.43366,48.429961,37.478372,43.488844,53.706609,45.379681,47.633574,37.668838,46.735732,39.29478,37.763047,44.848519,37.368453
35.275862,37.794655,52.89023,53.079039,39.342067,48.759059,46.54352,42.975792,38.946232,39.075182,44.497724,41.657881,36.936598,38.948465,44.795302,54.97745,49.228417,52.693487,45.848107,55.837655,39.671326,38.291631,38.17386,43.979216,51.711634,49.22183,47.070571,59.669132,40.938783,55.98896,50.896283,40.51526,44.694465,44.023826,48.119657,42.455118,48.533887,40.864845,37.895791,43.494822,43.824402,45.75784,42.753067,41.191052,51.364804,45.002195,41.870688,47.866258,45.421571,43.408697,36.833111,43.93066,40.204927,41.545723,54.536365,37.312764,53.952564,47.60036,37.40255,41.599258,39.66549,45.060333,38.256749,36.017402,39.127362,43.78024,45.187247,55.010377,35.596022,53.68235,41.290733,42.990821,47.450949,48.799316,39.590435,45.881123,46.7,43.007492,48.706067,40.889361,45.248831,43.611991,52.797975,54.437323,39.140678,41.780957,52.170162,47.257978,52.998098,39.854731,43.314946,46.283342,50.312149,41.681484,42.219994,41.322845,44.408855,36.06012,42.156633,34.903667
39.650935,39.393358,48.632067,49.193588,41.21898,51.89255,48.75907,39.503215,47.036863,42.602105,50.534327,44.277094,35.332115,38.493358,44.167587,46.971344,42.442653,51.420858,44.621775,50.628472,35.017193,35.114959,38.352236,39.373299,48.840723,50.642742,46.524478,47.590789,40.205268,45.764263,53.260479,43.053528,45.765788,52.285467,47.331258,45.677939,53.476966,41.330147,40.150593,47.250999,53.668899,52.483621,51.571862,43.863579,50.946967,51.431575,36.845629,55.716383,42.737888,43.229249,36.385797,44.652375,38.012925,44.760435,49.686704,36.471947,54.477099,44.877691,39.849756,37.764224,42.72382,48.928356,34.790025,41.093134,36.336578,42.208326,40.658177,51.763682,36.735536,49.680985,46.229302,51.159112,54.083512,43.85147,39.003605,49.774708,51.766943,46.221519,57.735147,44.809762,46.81159,41.213497,50.735058,46.419002,36.544479,41.194588,52.661168,53.26825,54.832476,37.962621,45.642822,50.420462,49.268972,50.282804,38.43122,49.241026,38.758524,39.029697,44.958376,38.023096
36.32803,37.260513,48.530415,54.940459,38.385191,47.941477,43.975486,44.933007,41.136934,41.560452,46.605871,41.319391,38.318037,39.039435,46.468392,51.294688,51.560598,52.369704,45.658976,56.026232,39.520417,37.466667,37.762516,46.022503,51.575087,47.053892,45.495211,60.972164,40.668078,57.849631,51.647546,39.996185,44.381948,44.519225,49.595074,42.673252,49.14871,40.319232,37.542958,42.873013,48.762993,50.722964,44.716039,40.846164,51.705786,48.100492,45.036777,51.359331,45.005394,45.079637,37.37411,44.497187,41.636852,41.485858,54.808783,37.459103,52.762056,49.62367,36.152076,41.448176,40.024445,43.90434,40.430545,36.730295,42.757235,42.786065,48.437873,52.326779,35.504546,54.086872,41.142295,44.053258,46.981675,49.558561,41.054554,48.585751,48.196134,41.515228,50.757054,37.946189,51.829237,43.09828,56.935133,53.428929,39.613745,41.332932,50.480473,45.503438,52.546214,40.954346,43.573161,47.811276,48.374488,44.522871,42.497715,42.95648,45.588832,36.743786,42.165193,35.477545
40.205783,40.314758,52.83753,50.696381,43.383132,56.516686,50.976546,42.161234,46.795606,41.1653,50.971804,45.866276,36.379778,39.743313,44.902899,49.036335,42.97168,55.769444,44.385592,52.57768,36.525592,36.233284,39.287013,42.672957,53.076156,52.069425,47.900048,50.439207,42.242244,48.766257,54.028388,45.079514,47.498611,50.09505,49.731477,47.640352,52.349607,42.592268,40.505363,46.635153,50.834287,53.682994,50.304838,44.119812,49.885104,50.690801,38.269994,55.728516,45.033841,43.832602,37.497377,47.585079,40.487991,45.653748,48.771282,36.946743,56.386426,42.553691,42.23955,40.493756,42.401663,51.752885,37.048341,41.026048,36.633681,43.447366,42.850823,52.917013,37.100204,48.173856,47.733844,54.045462,56.074518,44.077722,39.232837,51.627763,52.945717,51.080296,57.0543,46.904684,43.811881,42.345205,50.708387,45.017893,38.396327,40.751223,53.909851,59.886514,54.8901,37.324209,46.086561,52.55567,48.638674,50.696157,39.842053,47.46647,40.901236,38.097104,46.533053,38.008554
36.632067,38.825863,47.428522,54.434647,39.607986,46.237389,45.923924,42.794464,42.077228,41.344707,47.701947,41.774142,37.745094,39.284583,48.421171,50.124515,49.232422,47.347747,47.142579,55.744897,39.301163,36.723558,39.021321,42.871486,48.67469,47.3771,48.718179,55.414809,40.274384,58.808598,51.494299,42.844368,43.016548,48.304033,48.685414,41.748025,48.143871,41.694659,39.278614,44.766967,49.037308,53.369301,47.904011,42.171242,49.739359,47.952543,44.900127,50.109692,45.823672,43.43636,37.775852,44.776809,39.528677,43.130882,58.788811,39.971842,54.115206,52.721209,37.025184,40.043,41.951608,43.638323,39.870861,38.494278,43.289235,44.256704,47.372963,53.172273,35.795138,56.027139,42.780725,45.137807,47.166365,50.337317,40.896687,48.044825,49.633587,42.657324,54.961938,41.368788,52.817705,45.35256,58.640534,57.244055,38.562951,44.451221,53.019725,47.509422,51.712722,42.382003,43.646983,49.183586,47.158417,44.140338,41.751372,46.154637,45.886874,38.19944,42.499991,36.198705
41.513742,40.140392,55.821809,52.583179,43.595673,58.149708,48.780799,44.898733,47.13442,42.957586,52.251683,46.277299,37.4083,39.734416,44.202298,50.334971,47.13764,61.439845,43.319732,54.053076,36.607861,38.174407,39.304632,43.066493,55.316079,52.599126,46.111021,51.800063,41.460805,52.150447,57.672297,42.865004,50.52329,50.005189,49.446246,49.370394,54.020896,41.880053,41.024737,47.250361,51.65972,54.083596,48.040472,44.713238,55.39078,52.22354,38.91624,54.046387,44.046272,45.781601,38.344089,47.893227,42.220235,43.872837,48.402217,36.500041,55.375189,41.218432,42.604442,40.698765,41.952153,51.676245,37.178036,40.839392,37.268301,42.802448,44.569325,55.677082,38.344993,52.042688,47.547631,52.793376,56.187193,45.17303,40.212415,51.238965,52.572924,49.613073,55.951181,45.672036,45.027526,41.172496,50.876709,49.159383,39.18097,41.0832,55.82037,56.949144,57.346182,37.778766,45.522731,52.089091,54.261874,50.06972,41.874177,46.45815,40.977771,38.622204,45.591948,37.604289
37.318169,38.8299,46.38016,54.417721,40.575128,46.117008,51.22497,43.005289,41.715679,42.551983,45.936934,41.400268,37.397958,41.833811,49.145865,52.950233,48.427126,47.517879,48.398208,57.435876,40.17222,35.649367,39.410153,45.326934,53.033551,49.347549,48.861003,58.638495,41.774929,56.598591,50.001905,44.030481,41.565929,48.849972,52.683346,42.362695,51.367635,42.064259,40.680611,44.33397,48.722828,47.836316,51.209183,40.017172,49.568778,46.867396,44.98836,58.967072,47.781488,44.440284,36.014507,47.872684,41.184904,44.622861,55.228743,40.50666,53.106798,55.066024,37.620884,39.981514,42.089399,46.930806,40.800171,38.664996,43.527797,44.257689,45.939052,50.165488,37.697114,52.65128,41.984119,44.235488,51.451513,49.799036,42.498562,48.162845,51.216503,44.234808,53.517512,42.258556,52.47465,46.382193,58.201958,54.586899,38.449484,42.952079,51.343325,50.196632,53.979434,43.149325,47.808214,50.518923,46.390152,47.171211,42.62726,47.553433,45.481393,39.058222,45.447156,38.067347
39.819556,41.197025,56.313198,54.207615,43.100766,59.679827,45.624076,44.044066,48.618523,41.78278,53.054029,47.317129,38.379043,40.286609,44.248131,48.192379,50.400492,59.707553,47.66531,52.622292,39.601374,38.749921,37.811411,44.464136,47.892861,52.834393,47.082914,52.210992,42.81782,48.057884,57.145961,42.309794,52.48346,49.460776,46.834774,49.610367,53.010731,43.98023,40.281787,50.626934,55.142684,57.446418,48.386351,47.348649,55.895308,53.796835,39.294293,51.242814,44.582775,46.920645,40.114101,47.050196,41.273739,45.236472,51.070586,36.451509,59.516849,44.788035,43.118831,41.489426,43.858548,49.827717,37.089724,42.006611,36.674389,45.702745,46.088106,58.204706,36.836679,55.080982,48.074412,56.987941,54.634242,48.727274,41.347292,51.453149,52.743777,50.253072,59.18514,44.447393,46.346871,42.988698,51.275478,47.930275,42.278021,43.391991,54.633965,57.790716,58.770815,38.3471,46.236377,50.740802,52.931029,49.198041,40.824452,46.84458,42.712224,38.025665,46.938229,37.878996
40.095788,40.34867,49.745162,54.282999,42.258581,51.519492,53.073533,44.821788,42.379281,45.082627,49.95017,44.645056,39.174258,42.156914,48.953105,54.461261,47.141788,53.885922,44.273424,61.639641,38.762433,38.226324,42.44764,46.068043,59.675642,51.088201,51.456941,59.5746,41.045832,61.932405,54.270766,47.577446,43.072989,49.704074,55.094171,43.74467,52.769132,43.337296,40.719246,44.187369,49.022657,48.986756,50.239922,41.086693,51.327159,49.916737,47.175383,57.207087,48.436688,43.696036,38.097837,45.779187,41.843166,44.932606,61.034294,41.521089,53.700927,52.692565,38.950085,41.232198,41.912047,50.898792,41.301474,40.4048,45.798752,44.452061,46.536149,53.41959,39.497074,52.389212,44.776676,45.142869,52.356126,48.549891,41.887195,54.888617,53.054064,44.284748,50.90844,46.184089,50.979295,45.514558,61.867592,56.851125,37.729942,42.460836,54.160795,51.53337,48.991837,44.141994,46.796033,49.402048,50.959935,47.158547,44.040541,48.580047,45.561682,39.822832,45.637204,37.981631
39.578798,40.651737,55.008091,58.049947,41.604036,57.20228,45.572848,44.899729,49.815651,42.733213,51.965657,45.739516,38.223144,40.385696,46.685071,50.651454,52.657676,54.415326,52.607751,51.577387,39.682627,37.972765,39.258417,41.971999,47.523528,51.477064,46.689066,52.77209,43.859556,50.49066,56.815127,41.910228,51.984678,50.822124,48.656742,49.446632,56.243464,43.320467,42.294687,50.560705,56.267549,57.351308,50.189538,47.833465,53.727441,52.896706,39.860787,57.014515,47.107522,48.238049,39.0697,51.594558,40.934792,46.043388,48.794177,36.97856,60.282587,45.249741,41.747037,42.52622,43.394642,47.024038,38.429018,39.854109,38.466971,44.874517,47.45007,57.894063,36.993788,56.53641,47.239339,55.552392,56.038626,49.3607,40.136693,47.5275,53.087798,50.974663,62.019475,42.61631,50.329411,45.142614,50.320716,49.522704,42.288551,43.75047,55.726142,56.569321,58.793955,40.120786,46.32146,54.6216,53.002268,50.750395,39.694616,46.445441,43.430883,39.931693,44.889173,39.684757
39.483973,40.657793,49.640714,50.433777,45.101264,52.271692,54.737198,43.954425,42.640806,45.833,52.984782,44.271965,40.587624,42.046443,47.99825,54.001017,46.316728,53.799876,43.072657,61.137142,39.597713,37.575431,42.303646,49.570277,57.403297,55.224215,52.398357,62.556337,43.142517,60.087885,52.179802,48.301778,41.495258,51.559908,54.568195,43.931714,50.706025,44.035427,41.47981,44.456253,47.187456,53.675251,50.514801,43.062836,53.096237,47.887827,45.712914,56.348689,45.118313,44.252324,37.923528,42.15445,44.953476,44.439831,62.031259,41.454441,51.692574,53.912263,40.982525,42.169653,44.05501,53.692572,41.734161,41.379332,44.127229,46.894542,46.549659,51.749546,39.889584,54.896913,45.581656,49.81822,53.659325,49.288782,43.313578,57.031406,55.020638,45.998056,55.256174,46.268948,52.109369,46.078716,62.58971,57.857686,40.538318,45.3658,56.913759,52.907112,59.456299,43.486401,47.262132,51.351047,48.778993,48.759508,45.693944,50.443205,45.970319,39.283711,49.487552,37.543261
42.534492,42.329967,57.246368,60.279332,43.150033,57.084256,46.501476,46.36154,50.173508,42.296949,51.36548,47.751836,36.924812,41.409023,52.585974,53.14162,51.342309,61.319225,52.914051,54.24317,40.053042,39.885498,37.741971,43.014546,55.313896,50.833159,45.828807,54.568817,42.435803,55.241864,59.349785,41.39209,54.25592,50.233256,51.359966,50.13802,56.607642,44.306779,41.391928,50.756596,57.442963,54.571784,49.632547,46.426363,54.871475,58.159757,39.913578,50.735568,50.0471,49.242744,41.060521,54.275672,41.443173,47.663516,49.611979,39.662526,62.136484,42.926029,42.261288,40.890108,44.380969,47.223075,39.205895,42.89639,38.859624,45.025036,47.306598,60.192051,38.091894,55.604197,49.584664,53.294344,54.197567,52.705369,44.707832,49.05596,51.426599,51.784769,58.861462,45.493716,48.11487,46.244489,51.846243,48.302292,41.445967,42.00304,52.499739,57.958468,56.376925,41.889206,48.905276,53.944583,57.103632,51.124473,42.624397,47.687004,44.113865,39.686847,44.54186,40.94102
39.461741,40.905707,49.803506,54.139008,43.105651,50.309363,53.25536,44.47833,42.888631,47.257316,54.359655,45.394193,42.523127,43.139339,44.70705,50.98017,51.213003,53.171719,45.583819,63.1266,40.80327,40.552561,44.483791,47.809488,52.335602,52.888985,54.991823,54.726789,44.632079,56.086104,53.320038,49.322308,44.848904,51.996538,53.434491,44.564477,51.374087,44.406315,43.447426,44.307206,49.396461,55.93394,54.072229,45.434103,53.678461,48.366835,49.221751,60.760845,46.366114,46.194278,40.065557,45.167421,43.969618,46.18128,62.661646,40.683207,59.891256,57.304744,41.136675,44.149811,42.344756,52.729896,41.476623,41.023478,46.160326,47.458844,46.766598,52.548266,39.674937,53.896103,43.750161,50.304838,56.224013,43.774146,42.836233,52.585688,56.673249,44.48235,58.56067,46.255464,54.207559,43.347763,63.875243,62.475064,40.529802,48.131325,62.081723,46.393709,56.034169,42.068211,47.507675,55.194663,47.061502,49.528594,43.857475,49.608007,47.346693,41.12262,49.8718,37.887465
42.737715,43.323193,59.702376,58.188365,44.609972,58.222169,48.199113,48.203823,51.058523,42.464962,51.384648,47.364382,37.358357,41.321893,53.422854,57.623477,49.1647,58.822273,51.657851,56.347179,40.6868,36.491599,39.734003,44.679222,58.034455,54.487302,49.744345,61.534149,43.790315,56.808499,60.171451,42.385059,53.231508,52.912148,51.336653,51.927124,58.139941,45.059203,41.761482,53.459015,56.47225,56.042963,47.633637,45.596728,55.43107,55.763327,38.953086,58.51732,49.721314,49.131508,40.419304,52.875241,42.871675,47.475685,51.462955,39.428831,57.106864,44.963169,42.872867,42.001206,46.524774,50.005042,40.764562,42.483947,39.625632,44.825156,50.995591,60.787621,38.251626,56.605339,50.206008,53.800788,52.978991,58.040765,42.990323,53.446134,52.647071,54.61412,57.621304,46.57263,48.626282,50.569128,51.145547,47.131426,42.377586,40.698418,52.900588,64.327465,59.519342,42.745536,49.18533,49.371035,56.715157,49.135077,44.454239,49.204366,43.930833,40.414938,46.734012,40.446739
39.51048,40.059852,49.069243,54.676729,43.412227,56.358113,55.717939,43.094333,47.280119,48.45145,52.423601,47.615507,42.725958,43.479321,45.401749,52.367669,51.338308,57.808467,49.171177,56.875268,40.935432,42.879439,43.123766,49.233027,51.063561,53.434455,53.014973,58.586477,43.279836,56.360032,53.876637,48.358685,47.589763,52.236225,55.10163,45.252853,49.148989,44.144128,44.632294,46.493664,53.368163,54.458321,56.307665,47.458096,55.071276,50.744103,50.242492,58.164071,46.615546,47.055512,40.10057,48.695735,44.530814,46.400488,61.654188,41.522157,60.951135,54.701704,40.710102,43.426041,42.562535,54.480415,41.372705,41.196757,45.765632,46.316822,46.351762,55.390924,39.938206,58.959029,48.147088,51.304001,57.840506,45.571444,43.097419,53.643771,56.581443,44.942192,62.909224,47.542198,53.316347,42.26883,64.630762,62.445759,40.862938,50.438276,58.80606,51.275402,59.010187,42.911252,45.242642,59.925987,52.144664,53.518848,44.569875,51.016772,48.238004,41.412207,48.47356,40.442622
