CASE0__sample0,CASE0__sample1,CASE0__sample10,CASE0__sample11,CASE0__sample12,CASE0__sample13,CASE0__sample14,CASE0__sample15,CASE0__sample16,CASE0__sample17,CASE0__sample18,CASE0__sample19,CASE0__sample2,CASE0__sample3,CASE0__sample4,CASE0__sample5,CASE0__sample6,CASE0__sample7,CASE0__sample8,CASE0__sample9,CASE1__sample0,CASE1__sample1,CASE1__sample10,CASE1__sample11,CASE1__sample12,CASE1__sample13,CASE1__sample14,CASE1__sample15,CASE1__sample16,CASE1__sample17,CASE1__sample18,CASE1__sample19,CASE1__sample2,CASE1__sample3,CASE1__sample4,CASE1__sample5,CASE1__sample6,CASE1__sample7,CASE1__sample8,CASE1__sample9,CASE2__sample0,CASE2__sample1,CASE2__sample10,CASE2__sample11,CASE2__sample12,CASE2__sample13,CASE2__sample14,CASE2__sample15,CASE2__sample16,CASE2__sample17,CASE2__sample18,CASE2__sample19,CASE2__sample2,CASE2__sample3,CASE2__sample4,CASE2__sample5,CASE2__sample6,CASE2__sample7,CASE2__sample8,CASE2__sample9,CASE3__sample0,CASE3__sample1,CASE3__sample10,CASE3__sample11,CASE3__sample12,CASE3__sample13,CASE3__sample14,CASE3__sample15,CASE3__sample16,CASE3__sample17,CASE3__sample18,CASE3__sample19,CASE3__sample2,CASE3__sample3,CASE3__sample4,CASE3__sample5,CASE3__sample6,CASE3__sample7,CASE3__sample8,CASE3__sample9,CASE4__sample0,CASE4__sample1,CASE4__sample10,CASE4__sample11,CASE4__sample12,CASE4__sample13,CASE4__sample14,CASE4__sample15,CASE4__sample16,CASE4__sample17,CASE4__sample18,CASE4__sample19,CASE4__sample2,CASE4__sample3,CASE4__sample4,CASE4__sample5,CASE4__sample6,CASE4__sample7,CASE4__sample8,CASE4__sample9
21.791796,23.231382,22.04648,22.617751,22.465313,23.160409,22.800828,22.231011,23.32451,22.565335,22.299018,22.120002,23.28508,22.629443,22.42499,22.718451,22.538297,22.39316,22.944688,22.394628,22.177139,22.781555,22.491581,21.976379,22.51841,23.525135,23.143001,22.794441,22.914123,21.947277,23.072624,22.502816,23.264758,22.228037,23.12863,22.511917,23.23471,22.500686,22.559837,22.707772,22.185692,22.390947,22.791348,22.693135,22.445168,23.160358,21.821387,22.896875,22.911165,22.215844,23.361203,22.654068,22.549341,22.817679,22.647823,22.10694,22.573596,22.017675,23.430442,23.308787,22.402888,22.973941,23.474966,22.337455,22.910826,22.724302,22.584675,23.314707,22.387863,22.834863,23.140299,22.853803,22.455671,23.384587,22.782614,21.712912,23.597877,22.129515,22.461907,22.327966,22.678285,22.492711,22.579282,22.037357,22.387465,22.817942,22.802007,23.234578,23.162993,22.718635,22.588633,21.843675,23.049827,22.133988,22.71347,21.875033,22.436784,23.251173,22.354566,22.716657
23.089317,23.297727,22.708485,22.629756,23.287158,23.884272,23.198742,22.809982,23.479913,23.401794,22.972716,22.718036,23.14746,24.05549,23.792849,23.069052,22.131445,23.813011,23.718139,22.790985,22.334109,23.257064,22.330762,23.067417,23.653555,23.388691,23.593074,23.352871,22.504874,22.682078,23.328242,22.959289,23.805439,23.383547,23.391848,22.964785,23.343659,22.518628,23.003071,22.649504,23.449181,23.424013,23.436669,22.90479,22.906943,23.242272,22.947565,22.738578,23.70505,22.429076,23.657853,22.696657,23.690991,22.339021,23.288702,22.587473,22.952567,22.538929,23.310748,23.122578,22.83717,23.300606,23.434723,22.542128,23.860439,23.378296,22.915089,23.69662,23.038755,22.542854,23.352482,22.911272,23.257112,23.250992,22.919049,22.977563,22.817469,22.721279,22.517318,22.528106,22.933059,22.9731,24.104657,22.556429,22.922558,23.165235,23.524109,23.155815,23.87211,23.097675,22.257172,22.721323,23.584767,22.894702,23.336039,22.563467,23.761629,23.613549,23.207359,22.951838
22.426919,24.319709,22.696757,23.307425,23.509016,24.083176,23.706284,23.041645,24.349768,23.629052,22.992407,23.597438,24.069738,23.380857,23.253696,23.521317,23.609685,23.76946,23.968533,23.450203,23.215404,23.461531,23.37901,22.774292,23.68442,24.251885,24.059727,23.731542,23.69864,23.14332,23.709914,23.77102,23.883027,23.559982,24.011583,23.417673,24.324511,23.765227,23.177284,23.850041,22.943354,24.223831,24.145902,24.119408,23.210822,23.927543,22.956242,23.827272,23.887259,22.99277,24.175744,23.894355,23.604472,23.108136,23.54498,23.704386,23.105882,22.948358,24.524942,24.631803,23.366693,23.478979,24.431827,23.125159,24.023942,23.997633,23.293656,24.315836,23.422747,23.900387,23.944546,23.828434,24.114759,23.907796,23.713292,22.634169,24.682018,22.75326,23.305686,23.554079,23.174152,23.483624,23.596433,23.140655,23.063954,23.439503,23.977149,24.282962,24.106075,24.003706,23.524211,22.728825,24.248602,22.67677,23.727257,23.276899,23.377393,24.456265,23.730796,23.487602
23.595007,24.709184,23.740435,24.475809,23.997452,24.684273,24.657119,24.08582,24.794338,23.753871,24.211553,23.119264,24.482462,24.896127,24.574783,24.022055,23.259869,24.143955,24.648043,23.975079,23.339482,24.45052,23.572227,23.766665,24.754491,24.821835,24.869775,24.334817,23.388009,23.182271,24.667037,23.701423,24.98772,24.37413,24.65127,24.231574,24.475765,23.08103,23.61127,23.70221,24.400156,24.021402,24.521092,23.648921,23.829814,24.312195,23.668417,23.795051,24.680293,23.599847,24.321656,23.51109,24.607072,23.515423,24.111162,23.425789,24.0053,23.507386,24.706838,24.224667,23.718363,24.432603,24.964688,23.496253,24.54393,23.878326,24.022186,24.62559,23.930414,23.503208,24.108629,23.635941,23.873201,24.61226,24.07437,23.639954,23.962242,23.667192,23.652951,23.475832,24.352176,23.673652,24.882178,23.678988,23.847409,24.806527,24.447674,24.232284,24.655519,23.662724,23.40467,23.67779,24.66677,24.162298,24.406252,23.012796,23.950104,24.337338,23.803586,24.173213
23.721625,24.834129,24.11097,23.956338,24.306854,25.21567,24.359718,23.681201,24.808378,24.968529,23.996663,24.652241,24.588063,24.713658,24.308884,24.936203,24.136443,25.029256,24.848372,24.49271,24.115492,24.233419,23.905172,23.99379,24.490168,25.211689,24.989052,24.598927,24.693409,24.372114,24.600654,25.116347,24.735652,24.579005,24.682831,24.170134,24.995743,24.710767,24.847107,24.442183,24.041963,25.101238,24.471994,24.827001,24.262479,24.962096,23.988168,24.749025,25.062763,23.849844,25.618666,24.847615,24.34981,24.312712,24.73707,24.110626,24.258135,24.164739,25.072423,25.270473,24.372895,24.836139,25.006882,24.110004,25.147651,24.776942,24.478042,25.336088,24.583786,24.76068,25.596817,25.333088,25.05921,25.068807,24.133867,24.220416,25.247874,23.857494,24.210742,24.113644,24.084698,24.487125,24.605436,23.751813,24.411272,24.352439,24.649233,25.510431,25.311343,24.774333,24.24884,23.592344,25.020363,23.861886,24.785817,24.536146,25.519483,25.565833,24.537577,24.494819
24.820145,25.874504,24.328766,24.886745,25.252852,25.684989,25.540038,25.218098,26.189253,24.687193,24.907085,24.013625,26.044589,25.40511,25.631995,24.680306,24.646679,25.558277,25.6986,24.634121,24.146126,25.248615,24.765565,24.678533,25.458147,25.636859,26.219561,25.50167,24.799227,24.033118,25.996898,24.671106,25.754607,25.389344,25.853565,25.107975,25.619937,24.020904,24.263218,24.582591,25.407731,24.880354,25.609737,24.816857,25.283955,25.390536,24.548817,24.861659,25.486946,24.538824,25.492608,24.733028,25.701222,24.278773,24.930664,25.043884,24.610968,23.971803,26.069166,25.422813,24.686942,25.191436,26.062898,24.476007,25.341087,25.72767,24.46013,25.925344,24.379923,24.477152,24.774777,24.371513,25.04535,25.45777,25.421047,24.468213,25.469961,24.292101,24.683184,24.644036,24.744219,24.533807,26.223942,24.643101,24.133492,25.117293,25.409389,24.878639,25.718488,25.241544,24.764292,24.389751,25.743597,25.00043,25.505195,23.969258,24.279564,25.437148,25.09161,25.063411
24.233209,25.902751,24.886818,25.507437,25.50536,26.231819,25.615329,24.965941,25.635846,26.331057,25.376983,25.736893,25.170758,26.569234,25.312291,25.836738,25.061923,25.09692,25.84111,25.316569,25.277516,25.853689,25.089323,25.118106,25.8171,26.286549,25.281066,25.549192,25.178307,25.496635,25.275148,25.836568,26.228952,25.070646,25.55147,25.240771,26.057259,25.697952,25.57145,25.442346,25.124884,26.396123,26.452744,26.088208,24.726828,25.653642,24.99524,25.430266,26.069379,24.784183,25.987641,25.497597,25.543278,25.501906,25.787857,24.783425,25.41018,25.284602,26.160081,26.289899,25.414462,25.514641,25.705688,25.165976,26.262578,25.178182,25.809447,25.823959,25.509554,25.530582,26.22324,25.998107,25.983293,26.085726,25.400926,24.932089,26.047732,25.228817,25.187642,25.023948,25.364987,25.734823,25.377954,24.858345,25.822355,25.526076,26.036112,26.532178,26.18738,25.410965,25.234083,25.276117,26.381848,24.9432,25.716676,25.281357,26.276029,26.216566,25.213043,25.262313
25.729274,26.724339,25.388542,25.662019,25.853573,26.730186,26.031917,25.996164,26.994349,25.620546,25.829177,24.925925,26.575892,26.028358,26.598894,25.812759,25.409944,27.288514,26.458358,26.162394,25.002504,25.889737,25.31645,25.455498,26.532782,26.672187,27.476005,26.407656,26.225753,25.086111,26.801207,25.431852,26.815087,26.759501,26.824644,25.974795,26.330461,25.085982,25.369234,25.956438,26.153781,25.614546,25.814465,25.604805,26.53131,26.860755,25.875682,26.33738,26.680393,25.240206,26.761531,26.037445,26.724303,25.159766,26.250579,25.988406,25.696836,25.196951,26.803111,26.534399,25.64553,26.094746,27.300453,25.542172,26.599575,26.509763,25.349779,27.294313,25.870698,25.781053,26.253332,25.852945,25.877727,26.768314,26.02694,25.489828,26.9456,25.063565,25.849851,25.662394,25.825573,25.334298,27.120878,25.595082,25.471928,26.411899,26.26871,25.906956,26.947385,26.193214,25.390271,25.017156,26.123979,25.62023,26.28123,25.343223,25.707024,27.036268,26.629314,26.064834
25.730531,27.121068,26.258429,26.34422,26.38632,27.121011,26.827418,25.675992,27.275114,27.067689,26.155737,26.332616,27.29821,27.35841,26.728975,26.447238,26.022712,26.155063,26.893921,25.91219,26.409077,26.521582,25.980778,26.034112,26.533596,27.465279,26.543778,26.201243,25.677813,25.769822,26.680445,27.029218,27.141141,26.025946,26.996056,26.471725,27.443166,26.623848,26.71784,26.25386,26.26933,27.376784,27.243712,26.897956,25.31033,26.449998,25.49642,26.072571,27.185367,26.416129,26.963836,26.462979,26.327868,26.310103,26.459752,25.701429,26.402881,26.285309,27.105637,27.321203,26.219992,26.961113,26.964267,25.937286,26.980705,26.80657,26.739829,26.92186,26.344341,26.717452,26.961995,26.633426,27.245966,26.37178,26.447423,25.584757,26.391546,26.138168,25.861892,26.296468,26.47236,26.956118,26.480049,25.792307,26.636991,26.426468,27.019094,27.451659,27.030671,26.388856,26.312165,25.816334,27.595857,26.128629,26.510479,25.933094,27.38513,26.770508,26.021905,26.461132
26.231483,27.452554,25.970646,26.742157,26.890987,27.831683,27.641051,27.226379,27.27923,26.414761,26.629699,26.393911,26.766634,26.802436,26.974213,27.149636,26.304696,27.923401,27.281914,27.007643,25.901518,27.487251,26.943477,26.944691,27.417329,27.467977,27.849834,27.566339,27.134155,26.558873,27.604199,27.076775,27.491082,27.515045,27.43313,26.886578,27.148172,26.312393,26.171063,26.858487,26.959844,26.685329,27.207079,26.954574,27.452212,27.553129,26.924563,27.036519,27.332029,25.870019,27.777133,26.690026,27.636655,26.217681,27.329874,26.941476,26.207974,25.834668,27.80704,27.432645,26.942002,26.794009,27.77788,26.276777,28.194435,27.290806,26.51428,27.490741,26.718315,26.821404,27.153288,27.19329,26.705296,28.176969,27.20175,26.75636,27.973061,25.90326,26.427154,26.209447,26.926872,26.126714,27.924689,26.907084,26.087518,27.414663,27.564594,27.443449,28.044555,27.378803,26.61312,26.397976,27.513373,26.379736,27.978698,26.260048,26.278323,28.064881,26.903157,26.895151
26.477937,28.098108,27.385166,27.225559,27.838903,28.554404,27.24019,26.757317,28.748048,27.890499,27.296563,27.419425,28.194739,28.366018,27.804635,27.172892,27.049049,27.446252,28.68805,27.065025,26.996318,27.119624,26.817365,26.454928,27.651527,28.638756,28.084228,27.501843,27.253109,26.442695,27.543442,27.411551,28.310923,27.61834,27.904747,27.112065,28.301601,26.877857,27.23739,27.349557,27.262291,27.941171,28.119666,27.476868,26.660697,27.512945,26.702752,27.761598,28.421391,27.12178,28.205427,27.869796,27.479309,27.005413,27.316569,26.822982,27.899191,27.291984,28.34428,28.284404,26.679184,27.786447,28.276035,27.205748,27.311164,27.716297,27.523881,28.768407,27.378125,27.587875,28.063037,27.426896,28.108896,27.153621,27.316573,26.612772,27.594054,27.09817,27.692027,27.190507,27.004492,27.905917,27.688899,26.324848,27.361875,27.446574,27.516764,27.927091,27.926347,27.822777,27.189098,26.531692,27.886998,27.456956,27.324405,26.821012,28.550611,28.158746,27.610782,27.361284
27.937805,28.442866,26.947042,27.733289,27.506567,28.436637,28.295165,27.628716,28.508694,27.580893,27.456968,27.261606,27.95883,28.761153,28.036958,28.23564,27.414439,28.63186,27.75201,28.185764,27.455035,28.054475,27.617056,27.732976,28.619608,28.326921,28.575212,28.340172,27.648895,27.368436,28.841821,27.919942,28.564131,28.138551,28.570306,28.638545,28.521348,27.916172,28.181637,27.434102,27.610461,27.861581,28.539689,28.238207,28.236573,28.643811,27.700689,27.880796,27.748642,26.911466,29.059785,27.387603,28.346194,27.680642,28.176251,27.876147,26.875182,26.914287,28.399566,28.368214,28.099687,28.315902,28.642842,27.049931,28.894438,28.195219,27.352653,28.002009,27.603663,27.499976,28.010518,27.887329,27.67166,29.294369,27.836923,27.565504,29.009051,27.022043,26.963877,27.491777,28.079271,27.646916,28.756479,28.057653,27.836878,28.503785,28.523423,28.717605,29.266907,28.044248,27.319976,27.72271,28.515674,27.000327,27.96389,27.336483,27.541382,28.808194,28.197861,27.959018
26.915928,29.537168,27.965931,28.373399,28.844454,29.272233,28.358063,28.069134,28.791235,29.199948,28.459593,27.627081,29.22631,28.318274,28.504926,28.051353,27.979473,28.673726,29.514824,27.731157,27.51675,28.569915,27.606993,27.805746,28.212391,29.500338,29.204417,28.261997,27.918259,27.903968,28.609413,28.58312,29.273301,28.013262,28.681302,27.39702,28.986355,27.439498,27.645952,28.846787,28.618857,29.31644,28.66603,28.282559,27.606405,28.317315,27.533686,28.374749,29.618156,28.12389,28.652137,28.550914,28.557571,27.879914,28.388177,27.527278,28.810241,28.174368,29.59567,29.30489,27.900464,28.068569,29.198369,28.025209,29.069006,28.882676,28.312903,29.376021,28.362448,28.556232,29.516978,28.592147,28.9132,28.416367,28.84228,27.494257,28.831046,27.933797,28.154746,27.817058,27.955056,27.65052,29.421941,26.955005,28.028176,28.233693,29.088441,27.905308,28.751264,28.189552,28.215671,27.100713,29.379374,28.643062,29.465227,27.942531,28.776481,28.980794,28.02275,28.228895
28.444558,28.810491,27.665324,28.367223,27.71205,29.37134,29.381442,28.041714,29.350524,28.226253,27.765772,29.075681,28.48939,29.206587,29.115733,28.748127,28.092833,28.910382,28.605996,28.899987,28.128611,28.462587,28.68299,28.383076,29.298966,29.154122,29.170999,29.452779,28.799506,27.831542,29.204984,28.336373,29.149638,29.372797,29.087286,29.393657,29.001426,28.69373,28.414626,28.136537,28.406805,28.352005,28.893312,28.691503,28.673578,29.321259,28.072872,28.657323,28.97667,27.091872,29.648011,28.153307,29.322551,27.926394,28.802232,28.229843,27.623077,27.453767,29.294178,29.297871,28.406688,29.217002,29.852774,27.975158,29.054827,28.807163,28.400754,29.683939,28.364548,27.925979,28.304173,28.440623,28.769733,29.366329,27.816885,28.296109,29.243694,27.68193,27.572438,28.340763,28.600897,28.628383,28.326089,28.617109,28.157401,28.559027,28.967301,30.061157,29.92157,28.783681,28.200701,28.17868,29.07441,27.263179,28.348662,27.531578,28.524963,30.120036,28.536332,28.71242
27.738779,30.189742,28.462225,28.674115,30.100294,29.941365,28.668836,28.912676,30.119413,29.341317,29.408006,27.782556,29.739415,29.656861,28.721966,28.955754,28.523996,29.238746,30.009499,28.62534,28.221732,29.574621,28.307952,28.032078,29.321993,29.921232,29.862685,28.632493,28.606889,28.376616,28.771447,29.438951,29.748397,28.33794,29.576455,28.123751,29.799597,28.519483,28.409055,29.071572,28.84298,29.909593,29.885896,29.08281,28.399175,29.310078,28.324031,28.742695,29.623759,29.158414,29.599157,29.240043,28.983481,28.651881,28.933038,29.160517,29.203339,28.687751,29.228647,29.483327,28.081777,28.935928,29.452347,28.335139,29.505398,29.344298,29.144691,29.552124,29.133893,29.654163,30.100898,29.291755,29.895577,29.258626,29.681979,27.98745,29.138843,28.285249,28.809809,28.611382,28.528283,28.941887,30.493115,27.887108,28.538867,29.595877,29.711986,29.228927,29.085566,28.822914,28.446508,27.981819,29.871859,28.838255,29.912303,28.590819,29.391709,28.882812,29.276184,28.75766
28.79032,29.513117,28.740486,29.231694,28.521524,29.99695,30.22964,28.46575,29.678922,29.375794,28.809815,29.113137,29.663453,29.677354,29.822365,29.88258,28.879039,30.042204,29.665928,28.328616,28.617401,29.241076,29.056155,29.566368,29.598644,29.697331,30.225502,30.002551,29.009938,28.644485,30.586666,29.150732,30.007863,30.273494,29.995709,29.43342,29.803177,28.485709,29.832639,28.86614,29.208124,28.843495,29.535622,29.370815,29.459115,30.205451,28.858738,29.568181,29.752776,27.353136,29.88151,28.971346,30.11159,28.848362,29.694286,28.470354,28.803167,27.971887,30.589749,30.001252,29.532689,29.99845,30.531953,29.075363,30.297505,29.649475,28.686645,30.264879,29.074805,28.433259,29.46369,29.23105,28.572388,30.217853,28.604906,28.76159,30.146074,28.849818,29.080479,28.411498,29.572288,28.984156,29.273551,28.820557,28.827292,29.121617,29.455216,29.936038,30.552922,29.375929,29.035949,28.760791,29.716417,29.007841,29.102334,28.338479,29.587546,30.780755,28.877206,29.910953
29.029458,30.650947,28.445311,29.333905,30.381773,30.243433,28.99094,29.253805,30.60321,29.64509,29.346268,29.306562,29.951664,30.449759,29.855821,29.070648,28.872533,30.054026,30.768854,30.213148,29.019617,29.608642,28.718706,28.229833,30.246644,30.72345,30.102767,29.955916,29.76059,28.86346,29.139228,29.568954,30.844185,29.388283,29.867735,29.249873,30.431822,29.677617,28.831289,29.525139,29.257856,30.454899,30.631542,29.487773,28.675433,29.675833,29.046239,29.527112,30.431806,30.081906,30.90722,30.137029,29.693317,29.21617,29.630247,29.738551,29.302112,29.644923,30.736063,30.325177,29.127511,29.429532,30.391934,28.587133,30.240283,30.113212,30.013498,29.978204,29.575489,30.056791,30.32862,29.969005,30.785175,29.425925,30.383535,29.002976,30.374709,28.587944,29.216413,29.614727,28.91444,29.143217,30.792255,29.24189,29.758797,29.979473,29.840937,30.051732,30.073214,30.050497,29.273431,28.464394,31.165808,29.196832,30.298829,29.411116,29.931432,29.784279,30.151319,28.990901
28.508376,30.535518,29.619512,29.950602,29.001687,31.109888,30.87124,30.024826,30.569353,29.803942,29.248301,29.329541,30.833446,30.068889,30.276363,30.282692,29.579152,30.348965,30.212803,29.62351,28.716502,30.095067,29.778932,29.999388,30.326687,30.799288,31.060953,29.721616,29.533263,29.606031,31.199575,30.065678,29.956019,30.550491,30.83803,29.92426,30.926576,28.965918,29.296053,29.764626,29.77052,29.88289,30.195837,30.742829,29.988927,30.157049,29.503351,29.856669,30.665673,28.459742,30.637832,29.249811,30.468285,29.042823,30.310692,29.479387,29.635644,28.739221,30.365494,30.582606,29.502587,29.632216,30.779297,30.185404,30.438679,29.595591,29.150069,31.449465,29.495544,29.2748,29.866423,29.572099,29.271092,31.176573,29.116235,29.309831,30.2278,29.268467,29.142644,29.417674,30.399969,29.727971,30.637517,29.000071,29.091578,30.110089,30.710044,30.619853,31.161551,29.811528,29.673882,29.535177,29.502531,29.075681,29.575152,28.794685,29.781902,31.443266,29.482461,30.27223
29.769618,30.699528,29.596383,29.881202,30.964779,30.871484,30.301088,29.315924,31.183782,30.722434,30.734725,29.385054,30.525699,31.371119,30.157104,30.023312,29.604767,30.607,30.55349,30.48529,30.493457,30.719688,29.976386,29.246789,31.004592,31.013944,30.568515,31.099647,29.951795,29.288327,30.448297,30.505086,31.789722,29.920556,30.597865,30.157318,30.361043,30.049546,30.588538,30.286744,30.342277,30.724114,30.503248,29.377435,30.17694,30.923615,29.085867,30.475291,30.906846,30.167486,30.57013,30.51039,30.529096,29.774311,30.64801,29.178562,30.263721,29.929376,31.589108,30.840112,30.000177,31.191586,30.964921,29.087203,31.842419,31.517225,30.521785,30.559985,30.762344,30.730602,30.902037,31.252887,31.271273,30.553128,31.110928,29.666634,31.195723,29.514379,30.146755,29.688169,29.734329,30.425111,31.29081,30.255397,30.287902,30.300533,30.448499,30.737588,30.68696,30.601747,29.624805,29.241614,31.743319,30.245229,31.571345,30.387308,31.108488,30.829499,30.622032,30.129768
29.885981,31.435307,29.886606,29.717964,29.526397,31.44106,31.082316,30.69079,31.440927,30.605107,29.287913,31.021053,31.152481,30.656154,31.171562,31.087974,29.738049,31.087169,31.616819,30.325832,28.840774,30.198531,29.217997,30.282981,30.522168,31.833521,31.588424,30.482826,30.400378,29.897542,31.152258,30.205362,30.582217,30.961768,31.39388,30.547712,31.962527,30.329572,29.786394,30.031869,30.455204,30.934889,31.352749,31.197131,30.468477,30.947663,30.903758,30.62718,31.071258,29.572519,31.724304,30.754381,31.136327,30.161785,30.21157,30.985371,30.472933,29.772449,31.469343,31.853282,30.393721,30.231108,31.528622,30.564535,30.902675,30.293173,30.042781,31.956489,29.974837,30.116832,30.941988,29.672228,30.77798,31.558948,30.106835,29.999878,31.011714,29.644368,29.581288,30.383349,30.607075,30.07886,30.725433,29.143048,30.015702,31.126533,31.340668,31.378952,32.114942,30.227502,30.361372,29.596665,30.336511,29.18187,30.294121,28.617981,30.524831,31.035887,30.225323,30.6223
30.233175,31.296181,29.864007,31.472848,31.705588,32.41043,30.796343,30.606409,31.996024,30.481068,30.890278,29.372309,31.729553,31.888045,30.834038,30.605627,30.9787,31.456808,30.911048,30.960122,31.170265,31.1033,31.174875,30.31658,31.590376,31.821654,31.818445,31.322157,30.756873,30.390519,31.251928,31.164512,32.967604,31.173833,30.708293,31.355681,30.454183,30.456349,31.033621,30.612816,30.878456,31.508158,31.525302,30.465383,30.839197,31.513689,29.497983,30.754455,31.157633,30.4253,31.916178,30.19131,30.737251,30.086407,31.637558,29.871477,30.055645,30.22293,31.244649,31.294276,30.602661,31.575574,31.866737,29.601677,31.566688,32.247588,31.207901,31.24968,30.801408,30.792539,31.654444,31.581759,31.310245,30.392297,31.41485,29.996782,31.199409,30.453893,31.375533,30.367497,30.430233,30.515016,31.950322,31.38229,31.047681,31.186557,31.320573,31.074608,30.881312,31.820579,30.507893,30.718599,33.242514,31.689296,31.747375,31.591901,31.204575,32.325911,31.372721,31.062371
30.484288,32.287525,31.247815,30.706291,31.073257,31.341571,32.489083,30.657216,31.600303,32.0792,31.032531,31.544862,31.050094,31.298957,31.662831,31.719458,30.27253,31.073741,32.454096,30.627749,30.149849,31.301654,29.952075,30.824393,31.734845,31.776215,32.065921,30.88139,30.63734,30.124333,31.816124,31.311973,30.332659,31.338764,32.339862,30.437821,32.661443,30.439491,30.739712,31.291542,31.004964,32.07854,31.590678,31.848662,30.704631,31.401449,31.431929,31.542222,32.74449,29.945342,31.545782,31.260248,31.695034,30.990974,30.72154,31.272263,31.529785,30.501849,32.96732,32.080081,30.904453,30.676989,31.843637,31.449007,32.383886,30.723109,30.189968,32.898605,31.08189,31.00194,31.605509,31.444775,30.661854,32.901154,29.861966,31.168009,31.906046,30.652814,30.213102,30.252266,31.461816,31.62126,31.086713,29.877431,30.608882,31.344299,32.0777,32.27197,32.90008,29.869052,30.551547,29.897383,30.938694,30.122364,31.348398,29.507075,31.422202,32.028409,31.326595,30.984049
30.754618,32.246156,30.675983,31.558867,31.989783,33.248858,30.712155,31.198613,33.112015,31.49138,31.682067,30.431894,32.414786,31.713902,32.025937,31.568733,30.997207,32.304241,32.207573,31.560088,30.734358,32.164973,31.039028,31.350563,31.682058,32.359996,32.05655,32.04683,32.254358,31.427054,31.913841,31.623229,33.912679,31.750403,31.567696,31.561841,31.589479,31.243184,31.039128,31.157384,31.550552,31.414515,32.324921,31.877947,31.437356,32.483243,30.242925,31.04952,31.2989,31.209387,33.022161,32.173742,31.953834,30.943561,32.587325,30.596704,30.877075,30.928519,32.13371,32.162309,31.409423,32.893868,32.916197,29.903146,31.878285,32.365114,32.059629,31.978897,31.34143,31.770209,31.872296,30.643283,32.655991,31.389308,32.772334,30.031045,32.316227,30.738944,31.889597,32.053921,30.944981,30.4942,32.95032,31.147357,31.257474,31.317284,31.534799,31.554615,32.041178,33.011529,31.136843,31.195611,33.19532,31.687574,32.204053,31.735603,31.90716,32.427206,31.07251,31.638623
31.284287,32.499257,30.980237,31.771783,31.195813,32.236682,33.326042,31.794345,32.323887,32.070115,31.181649,31.850968,31.867701,33.354602,31.991022,31.778749,31.87163,32.108045,32.509101,31.656189,31.639507,31.325053,31.496348,30.842828,32.226259,32.633509,32.712636,32.175184,30.626658,30.659819,32.345212,32.439666,31.694215,32.300529,32.89245,32.134235,33.512527,31.412996,31.949832,32.714717,31.71509,32.500838,32.396623,32.021482,31.313205,31.712203,31.830685,32.727125,33.490775,31.008457,31.941526,30.796452,32.583204,31.853081,31.038507,32.137674,31.757307,31.41247,32.911893,33.188898,30.912177,31.274719,32.676219,32.474513,32.642303,32.352194,31.40112,32.559675,31.666077,31.01304,32.995219,33.258644,31.665212,33.208875,31.158895,32.097007,32.403047,30.128475,30.737476,30.371387,31.934338,32.186732,31.460666,31.446116,32.194207,32.62025,32.774814,32.832606,32.939504,30.798439,31.739999,30.511185,32.243406,31.174185,32.134796,30.278642,32.152907,32.157532,32.120544,32.001099
30.879195,33.496186,32.257385,31.539153,32.956652,33.433299,31.105354,31.549237,33.096829,32.429202,31.838498,31.292375,33.771009,32.647016,32.570933,31.868596,31.076077,33.271978,32.94165,32.453338,31.087428,32.780151,31.766093,32.578853,33.123087,33.697803,32.963134,33.211791,32.521838,31.702448,33.219913,31.666795,34.451474,31.811099,32.73232,31.385039,32.320665,32.289175,31.311941,31.631297,31.633557,32.443579,32.508588,32.315408,32.615266,33.125698,31.360276,31.66051,32.332352,31.985584,33.681539,32.742074,32.611562,31.116739,33.212405,31.172328,31.355064,31.515283,33.292485,32.178033,32.641399,33.195254,33.292416,30.704513,33.415134,32.081062,32.679946,33.884209,31.925551,33.323682,31.651545,31.656691,32.46718,32.418483,33.116775,30.782053,33.788522,32.38867,31.782783,32.630216,31.667415,31.642291,33.879441,31.4827,30.711333,31.952814,32.177291,32.617306,33.48828,33.482573,31.692885,31.722049,32.684148,31.994887,32.451349,32.439214,31.383628,33.541639,31.928998,32.214224
32.122213,32.397512,31.039698,33.642014,32.3088,33.635036,33.600537,32.703336,33.423699,32.235948,32.701055,32.326718,31.269662,33.56623,32.713457,33.240527,32.248492,32.051816,32.928985,32.018623,31.461974,32.297728,32.227202,30.911594,32.542348,32.842307,33.080939,32.115229,32.195644,31.027249,32.220154,32.806969,31.659194,33.36611,32.995043,32.821239,33.538653,31.472352,32.971568,32.800555,32.809662,32.011049,33.737915,32.152974,31.542231,33.043316,31.391124,33.215577,33.789588,31.026752,32.768214,32.165923,32.709944,32.562665,32.420932,32.357346,32.646467,31.065593,32.863277,34.473605,31.63638,32.604268,33.438441,33.018109,32.904974,33.834975,31.426955,32.676218,32.361359,31.295388,34.507826,33.047114,33.571176,33.681426,31.437432,32.499761,31.451734,31.344243,32.240698,31.827874,32.525555,32.530558,33.476728,31.325599,32.983532,32.898427,33.936671,33.134826,33.225475,31.534381,32.123721,31.532976,33.958271,31.623867,32.95269,30.639333,33.589023,33.923005,32.714645,31.646208
