CASE0__sample0,CASE0__sample1,CASE0__sample10,CASE0__sample11,CASE0__sample12,CASE0__sample13,CASE0__sample14,CASE0__sample15,CASE0__sample16,CASE0__sample17,CASE0__sample18,CASE0__sample19,CASE0__sample2,CASE0__sample3,CASE0__sample4,CASE0__sample5,CASE0__sample6,CASE0__sample7,CASE0__sample8,CASE0__sample9,CASE1__sample0,CASE1__sample1,CASE1__sample10,CASE1__sample11,CASE1__sample12,CASE1__sample13,CASE1__sample14,CASE1__sample15,CASE1__sample16,CASE1__sample17,CASE1__sample18,CASE1__sample19,CASE1__sample2,CASE1__sample3,CASE1__sample4,CASE1__sample5,CASE1__sample6,CASE1__sample7,CASE1__sample8,CASE1__sample9,CASE2__sample0,CASE2__sample1,CASE2__sample10,CASE2__sample11,CASE2__sample12,CASE2__sample13,CASE2__sample14,CASE2__sample15,CASE2__sample16,CASE2__sample17,CASE2__sample18,CASE2__sample19,CASE2__sample2,CASE2__sample3,CASE2__sample4,CASE2__sample5,CASE2__sample6,CASE2__sample7,CASE2__sample8,CASE2__sample9,CASE3__sample0,CASE3__sample1,CASE3__sample10,CASE3__sample11,CASE3__sample12,CASE3__sample13,CASE3__sample14,CASE3__sample15,CASE3__sample16,CASE3__sample17,CASE3__sample18,CASE3__sample19,CASE3__sample2,CASE3__sample3,CASE3__sample4,CASE3__sample5,CASE3__sample6,CASE3__sample7,CASE3__sample8,CASE3__sample9,CASE4__sample0,CASE4__sample1,CASE4__sample10,CASE4__sample11,CASE4__sample12,CASE4__sample13,CASE4__sample14,CASE4__sample15,CASE4__sample16,CASE4__sample17,CASE4__sample18,CASE4__sample19,CASE4__sample2,CASE4__sample3,CASE4__sample4,CASE4__sample5,CASE4__sample6,CASE4__sample7,CASE4__sample8,CASE4__sample9
39.645354,38.398691,39.434669,39.301449,41.671358,36.837797,39.490526,36.267206,39.88346,37.45329,34.0956,41.786673,41.446397,37.119173,42.24321,44.901799,41.863675,36.645895,41.442869,38.914235,38.910096,38.368534,39.308461,40.353294,38.443529,40.706884,42.335923,41.295875,36.756778,47.353176,39.182346,44.453654,36.603967,41.917202,40.727258,41.358142,41.563951,42.921668,41.537968,41.928922,39.400429,41.470261,37.847159,37.122888,37.229629,38.443888,44.319703,44.592751,41.334969,41.862607,37.037658,41.840925,37.622526,41.978343,43.830164,38.897432,39.516476,37.481849,38.77603,40.379778,38.065112,39.169253,36.561295,42.490244,42.854416,39.189032,38.380397,39.611886,39.843249,40.38322,41.975689,38.101165,38.733557,41.398474,40.372625,40.784091,40.257498,41.344372,38.807901,40.996389,38.591217,39.102076,36.877847,41.069989,41.146482,39.860277,39.61582,41.244172,42.777236,39.16017,41.376919,38.400961,39.080556,36.723999,39.874312,40.842163,37.263037,43.838058,39.918849,39.209267
39.99927,40.062609,37.487078,43.391537,44.606807,38.365717,38.295872,37.477836,43.080059,43.856015,41.383665,43.207925,42.57886,42.497663,38.84854,40.999136,45.565581,36.948238,40.804725,39.398104,34.823256,38.926813,38.020437,42.605446,39.068436,40.82888,42.289311,37.624706,37.72475,41.259284,36.723574,40.945994,37.038234,43.198763,38.350657,40.704998,39.690367,44.092781,39.940796,42.042411,41.831477,37.545554,36.004941,37.493745,41.136207,40.620323,42.792088,43.38526,41.307928,41.995145,37.955072,39.677088,36.215882,42.385163,42.32399,38.515261,42.102571,41.050981,40.111222,42.695481,37.41332,43.201483,36.838187,44.387142,41.196628,39.145407,40.53076,36.139521,36.954273,38.636686,39.557654,37.404596,36.501642,41.679797,44.008062,41.007595,45.872074,44.019173,40.253715,41.606034,39.04389,36.533997,37.039241,37.366327,44.077122,42.782851,40.740637,43.782694,40.540492,36.328848,43.393418,37.905076,40.40198,37.094879,46.151851,40.586005,38.990583,44.207694,42.397321,40.400454
38.87727,38.283189,39.869602,39.894754,42.285784,37.482626,37.547671,36.395791,39.894488,38.189908,35.885127,41.149914,40.94491,39.301358,43.43749,45.745532,43.152622,37.732617,43.384559,38.358284,39.666435,37.967986,38.314761,40.143899,38.905215,40.501821,42.33797,41.58108,37.666843,46.177994,38.2003,42.467651,36.247344,44.244547,40.978239,40.203855,39.950416,44.009139,42.566339,43.081058,39.253705,43.240529,39.251912,38.891386,39.072121,38.074698,42.606199,44.24994,44.259604,41.202795,36.497169,41.787689,37.275017,42.766652,44.653788,36.60833,39.872629,36.597378,40.361725,42.044407,38.565664,40.433962,37.058073,43.692821,43.513152,42.264916,37.691455,41.098,40.176617,39.75809,41.748064,38.254645,37.947986,42.941663,40.92986,42.401635,42.08202,43.715569,37.141225,45.419838,37.870051,38.444223,35.752174,43.064829,44.325187,41.566065,39.817744,42.927755,44.220949,39.808763,41.437328,40.289256,38.309311,38.53807,41.771665,41.321595,37.848716,44.031663,41.543934,40.666781
41.502725,41.333691,35.513075,43.394564,44.976502,38.739275,38.912019,38.475261,42.929254,44.327924,40.179657,44.220187,47.167792,42.611044,39.607545,42.546658,44.219014,37.581579,40.196424,40.252378,36.149721,39.893734,39.269071,42.803071,40.617377,42.685833,42.738143,39.552491,37.497766,43.742237,38.828985,40.540408,38.602958,42.829906,38.930992,40.949041,40.967861,43.890462,40.876686,44.096272,40.519164,38.977415,37.06695,37.819306,40.332177,41.098789,44.698319,43.430521,42.718663,42.111233,39.375595,43.051185,37.132736,43.673217,43.369885,41.36911,43.041174,41.266698,39.570455,41.163663,38.597994,41.813263,36.909618,43.074032,42.805927,38.938181,41.904633,37.404179,38.036997,40.504319,40.305389,37.593376,37.475839,39.393029,42.857321,40.657142,45.323227,41.306128,40.791655,41.967985,41.179538,38.398117,39.306535,38.33596,43.490585,41.351661,42.843475,43.550777,41.25292,36.920419,44.826733,39.280366,40.651574,36.987042,44.755018,40.73893,39.891917,43.239856,41.3523,39.607319
40.017587,39.124347,42.901535,41.89027,43.065115,38.903718,39.8302,36.409245,39.679453,39.112607,36.535732,42.372231,40.292959,39.007228,44.190555,45.498602,45.756493,38.646008,45.471716,38.177868,40.15119,36.976113,39.313881,42.381046,38.214997,41.22899,41.821421,40.55439,40.034648,43.043406,38.906707,44.124119,36.166917,45.53318,40.301266,41.603735,42.019357,46.683372,42.764731,44.108583,42.320674,42.88401,39.157342,38.938301,37.945548,39.35285,44.323678,46.192188,43.407542,44.350255,37.417141,41.598594,37.770483,42.704483,44.76776,37.44846,41.146891,37.413119,41.341169,43.605245,37.686428,42.093599,37.702347,45.958018,44.56271,43.184494,39.862513,41.061416,39.915066,40.949899,40.641802,39.14895,37.828266,44.971838,42.840619,41.778251,44.023196,46.815893,40.238206,43.943028,37.715899,38.277,34.869797,42.161682,45.027831,42.61077,39.519582,42.01221,43.932826,40.327709,41.915005,39.732751,40.092626,38.979862,41.903935,43.388689,39.026361,45.672367,40.723312,42.417851
42.212654,42.485953,35.337,44.591486,45.073139,38.936015,39.40055,39.011322,45.155515,44.024787,41.479584,45.076358,47.080546,43.381797,40.207679,45.350518,45.278415,38.993336,40.961568,41.527931,37.794806,41.254378,41.191713,44.854882,42.017601,43.042744,44.836312,42.186314,38.039489,47.871976,36.923514,42.307336,39.262459,42.367663,41.889934,41.970204,41.742443,45.293869,41.758877,41.396046,38.953248,39.166446,37.566071,38.882718,41.702177,40.842211,43.795387,45.108226,44.939325,40.76047,40.238287,43.235931,37.366706,41.729738,43.311517,41.69941,43.296595,43.026032,40.084706,42.733403,39.126436,41.483724,37.262321,44.530682,40.438773,39.277465,41.209098,38.324773,37.738837,41.635479,43.366671,39.314816,39.135144,40.90026,45.050225,42.332772,45.951488,43.638876,39.674446,42.882991,41.359452,38.812007,40.814454,40.82901,44.575049,42.444222,42.092564,45.2489,42.343997,38.693621,45.000142,39.928997,40.340852,36.964928,47.522735,39.697901,39.398035,42.902649,43.473907,40.383569
40.501038,38.554321,44.407577,37.772593,43.100481,37.541127,40.191433,37.777876,38.486169,40.181029,36.527429,42.085848,41.177455,41.714923,44.229826,44.074704,44.574384,37.044949,45.267382,39.735697,38.893755,37.25799,38.881277,39.772836,38.382949,42.161595,43.357658,39.218342,39.142986,41.026433,40.901685,44.381387,35.813131,47.59106,39.908805,40.67372,40.092373,44.644485,43.268835,47.653327,43.841402,42.093239,38.852365,38.457387,41.308637,39.470891,44.734314,43.879517,41.075547,45.095829,36.080825,42.031059,38.926308,45.937339,47.139209,37.789013,39.304594,36.385611,41.437438,44.508443,38.722954,44.428014,39.117167,45.784516,46.886623,44.696898,39.973546,40.843556,41.689217,39.839564,40.034426,37.95464,38.648361,45.664907,41.558007,42.240291,43.66861,43.307849,41.579216,45.691094,39.197233,40.757517,37.413358,42.089541,44.068846,43.701322,42.775262,43.235459,42.922855,39.773683,41.088618,41.233092,39.620838,40.018934,42.235161,45.809755,39.941936,48.776625,43.323375,42.060954
41.506536,43.543237,36.751261,49.297866,47.029371,41.550332,39.448009,37.521303,46.968956,44.396108,41.523158,45.785674,45.658065,42.479978,41.968223,46.821887,46.116634,40.315604,41.620203,41.695171,39.255595,42.511905,41.729312,47.423707,41.638573,42.639973,44.025645,43.465424,39.490231,48.306024,39.279423,42.173854,40.581056,42.082688,42.880828,44.256492,43.72465,46.404723,42.997124,42.488353,41.65733,43.164964,39.01252,40.928213,39.979247,42.557151,45.872063,47.482655,48.635285,38.726873,42.058352,42.593626,37.408289,43.399514,43.659036,42.153289,46.20477,43.910605,41.052327,42.552556,39.607372,40.773957,38.451732,43.590242,40.068426,38.638448,41.160751,39.44848,39.598779,42.235312,44.434608,39.878926,38.507082,41.422045,45.415616,43.304443,46.650784,46.121395,39.903532,41.860493,41.86993,37.697022,39.36395,41.44371,45.587631,43.150459,42.117187,45.431804,44.727342,38.313052,47.075291,39.682557,42.746349,37.011807,46.801006,40.331148,40.213339,42.51593,42.545202,40.630794
41.822287,39.592751,44.235132,39.895207,43.619296,37.868568,40.21713,39.981206,41.053103,40.374811,37.583926,44.356808,45.811397,43.28044,42.54371,43.316545,45.539073,38.273307,45.938437,40.437289,39.217754,38.316883,38.897682,41.263073,41.978833,43.746115,44.503247,41.290296,39.086804,43.994949,40.295599,45.896314,37.439025,48.193051,39.530497,39.850033,41.840016,45.689804,43.747014,46.595227,43.206572,41.892023,39.971721,39.02424,42.018353,38.878241,45.675141,45.979205,42.028424,48.847845,36.192055,44.638074,39.813332,44.538444,46.873504,37.875655,40.975114,38.392268,42.29445,45.839007,40.291057,45.181255,38.737172,49.140511,48.305424,45.920744,42.694727,41.683439,40.599377,41.444126,40.188893,38.715402,38.263674,45.746183,43.747863,43.715018,46.137221,43.160942,39.942975,47.406003,39.798381,41.152837,37.676777,40.806184,44.601678,44.193841,43.650251,44.424257,44.017095,40.896285,43.085457,41.327553,39.507774,41.423892,41.454708,45.614025,38.962411,48.982846,44.08304,43.792236
42.125583,42.593241,37.838666,47.587476,45.073316,41.081411,41.302648,37.827271,44.80978,45.830724,42.011194,44.706997,45.572884,41.842537,42.691604,48.198275,46.923105,39.563129,44.267474,42.021222,39.931848,43.423059,42.925217,46.838592,40.790432,40.445973,43.554977,43.387294,39.39712,47.129224,40.158133,43.849908,41.181405,42.39886,43.030281,46.226359,42.881516,46.94053,39.954334,42.326691,41.489851,41.048093,38.513318,41.63065,41.090338,44.863967,44.450742,47.039352,46.362186,40.612934,42.917573,42.694518,39.003557,45.664122,45.520167,43.678078,44.831606,43.697213,41.218891,43.025578,40.197338,42.214715,39.29236,42.32275,41.23372,39.132598,40.16883,40.353333,41.843872,41.714875,45.15158,41.138195,40.786712,42.802821,44.74175,44.520756,45.059216,48.369047,42.795483,43.905922,41.741424,38.417392,40.611806,45.358432,47.000098,43.544765,41.518125,46.16848,45.064642,39.184812,45.660132,40.509847,43.276956,37.43495,48.941361,40.668434,41.629122,45.962062,42.099994,41.687501
39.610015,41.636593,44.54848,42.933197,45.366647,40.526831,41.242335,38.757327,43.721821,40.49667,37.265498,44.74845,44.721697,43.236992,43.946773,45.251575,47.61852,40.734975,43.806511,39.696199,38.797985,37.160357,39.457998,43.510185,41.262566,46.29974,47.181449,39.933897,41.080587,47.213755,40.462733,46.040474,39.823832,49.529265,43.542878,39.880394,42.300531,46.463726,46.902977,48.475097,45.196499,44.078025,40.803534,39.170486,42.430215,39.86349,45.927912,46.842798,46.218607,47.568834,37.664636,44.538081,38.671654,44.652262,46.484052,36.165858,42.604456,39.651116,43.696921,44.404657,40.454071,44.600637,39.260664,51.37297,48.562195,46.301505,43.330671,42.436778,41.123925,42.689269,42.32143,38.792481,38.427675,45.687281,45.992135,42.949312,45.35613,43.801034,39.786448,46.235374,41.460423,41.372443,38.550431,39.165655,46.469772,45.267171,45.082654,43.375773,41.790744,41.883831,43.074965,41.659637,41.832115,40.153156,46.033747,46.382844,40.140623,46.268307,46.919451,43.466648
45.87374,43.524351,37.952211,46.737135,48.314417,40.847374,41.173559,42.452102,44.81381,46.930676,43.919816,45.767391,46.485844,43.544877,44.826276,48.400577,46.39545,39.605259,46.181317,43.979297,40.439448,44.775342,41.595729,45.048616,42.219094,43.768666,42.658265,43.979809,40.576088,45.79572,39.982588,41.225382,38.271243,43.486335,40.941925,47.103458,44.59854,47.550496,44.732329,43.272307,41.878656,41.961754,40.348731,40.289893,40.669477,44.113812,48.214887,46.114939,45.103856,43.617188,42.556698,44.614435,39.453823,45.717044,48.288533,46.510644,45.202214,43.483758,40.893976,47.323491,40.527668,44.953138,40.244388,42.259033,44.940645,41.921435,40.557463,40.088851,41.54557,42.05241,42.528086,42.785099,41.736041,41.649207,42.804905,44.314852,49.620033,47.714119,44.500509,45.997805,41.868915,40.681651,41.293732,45.583033,46.317565,43.214694,41.425205,47.692804,47.565303,37.121182,47.474935,42.443312,42.952148,41.802382,46.944375,41.948113,41.877496,47.898554,41.659042,41.653153
41.758107,42.332527,44.641819,42.920049,46.015849,39.655271,41.053471,37.65665,44.469773,41.388727,38.41106,44.635554,45.540103,42.799413,42.60847,45.087426,47.946197,40.81779,45.531383,40.507424,40.757195,39.288153,42.234148,44.454283,42.634827,43.958666,47.685212,41.065274,40.495515,48.934223,41.467795,49.061148,40.590733,49.484213,42.222541,39.754324,42.659875,48.460538,41.990801,47.671139,45.392728,44.801859,39.712478,41.678879,43.696395,41.124597,45.811761,49.157008,47.039332,45.636488,38.014092,41.684656,39.776363,45.952435,44.238608,39.414607,45.29108,40.505847,45.51791,43.731634,41.505817,43.498862,38.946669,51.364271,46.085661,44.137567,44.69374,43.123551,41.117847,43.278224,45.759563,37.988651,39.300071,47.986756,48.161912,43.529685,44.379485,44.557438,40.646726,44.159597,41.014603,40.847497,37.948694,40.658048,45.656526,44.630707,45.280793,43.94973,42.39436,44.160807,46.367091,42.370616,40.656245,38.963249,46.633744,46.308495,41.481265,46.06496,46.87411,43.388243
43.543521,42.768474,41.099297,47.301084,46.994782,42.305546,42.44826,42.545434,44.633401,46.012578,43.22651,48.154387,47.755735,45.43203,44.813149,49.509832,49.024756,38.099205,43.100588,43.906536,40.687621,43.92442,40.596623,45.410462,42.72183,45.88744,44.948764,44.143855,40.802029,42.744493,40.915579,45.35956,40.180511,47.38637,45.444797,47.756326,42.962003,46.117946,47.991607,46.190988,40.966872,42.748377,41.122606,41.454474,40.699443,42.608516,48.076334,44.684211,46.310633,44.941722,42.232572,48.450007,40.906326,46.638075,49.311125,44.488241,41.288265,43.216351,40.71445,48.421198,40.726638,43.541362,41.229162,45.944605,46.157095,42.846729,42.226789,41.149861,42.134682,42.181673,42.926054,43.086064,41.038855,42.645638,43.108931,47.408834,48.499757,47.251319,43.752596,48.448266,43.649837,41.243303,42.086095,46.639384,48.420484,46.111421,43.245858,49.631124,49.03655,37.897641,44.54979,40.947272,43.218288,42.262669,48.074596,44.167424,42.499114,48.573791,41.806395,44.889279
44.104707,44.262719,42.913311,41.929823,46.35624,40.36341,41.758368,38.39985,45.099212,43.450325,38.219083,46.511813,44.657049,43.197131,45.523917,46.467703,46.238634,44.078446,47.222131,41.278263,42.390735,40.17186,43.732908,46.436034,42.393613,45.412289,47.398636,43.66696,42.812472,54.208712,41.367331,46.035561,40.587409,46.657436,41.268719,42.03637,46.277735,49.891853,43.099664,47.522411,48.009404,43.284039,41.527144,40.734555,45.525066,44.343919,47.000767,52.12773,45.58831,46.714064,41.332835,42.648495,40.023852,46.279895,44.348648,40.326145,48.02397,43.475948,46.391633,43.557182,42.117671,47.090031,38.089614,47.895463,45.747956,46.196159,44.658553,42.117046,41.092717,43.586434,46.180002,40.091439,41.853241,47.949745,49.332284,42.000685,48.701209,48.064339,43.282362,45.196301,41.03741,42.276331,39.819472,41.315614,46.856889,47.360525,45.597124,43.860563,41.226335,45.289852,48.086104,42.470386,44.862252,39.249539,46.593252,45.516308,41.438687,48.859101,48.227894,43.972206
43.280476,42.456671,42.999902,48.821425,49.005275,42.932453,42.876031,42.732716,46.228566,45.825028,44.111533,46.372683,48.885586,44.247545,43.195127,47.554962,49.507272,38.567558,46.32894,41.848264,40.105748,44.484484,41.952628,45.317192,43.778573,43.954899,43.610117,44.360787,40.750353,44.772516,42.889937,45.397903,40.906437,48.941447,45.032139,47.183243,43.220161,46.913786,47.975081,47.380122,39.764925,46.483748,38.963395,42.345674,40.606784,43.653375,47.541788,45.479564,48.865719,46.375951,41.554279,48.456953,39.541815,46.804922,50.894549,43.988555,43.261985,42.849723,40.4533,48.074249,41.913053,42.613007,43.964095,50.133931,48.040877,43.977023,40.998464,41.75268,43.97268,43.295996,40.188626,42.322185,40.714235,43.917163,43.667522,47.005873,45.965308,47.891872,42.637498,47.374117,44.695486,39.835937,41.182527,45.709504,47.773421,44.021029,44.160669,48.896888,51.849797,39.882751,46.792439,43.469694,40.767114,42.227033,44.366891,45.279101,43.130749,45.274529,44.478266,44.013782
44.929712,45.550803,42.342846,46.443889,45.287168,41.394064,41.978515,37.858746,44.577989,43.819102,39.515221,47.088844,44.973602,45.542963,47.841823,49.68818,48.414934,43.746455,47.754538,46.550611,41.168097,40.714649,43.751666,46.783296,42.197668,46.314794,49.62902,43.696179,43.264529,51.584874,41.584215,46.135821,40.392632,44.67714,43.387862,43.197277,44.955664,48.801618,43.285011,47.297444,50.60881,43.041254,44.216986,41.158457,46.562958,44.49682,46.608151,51.852089,44.289688,44.817708,41.241225,42.73435,43.03133,47.884692,47.126778,41.999618,47.861057,43.077223,47.547045,43.483637,41.154397,48.194063,38.589804,47.673091,46.660545,42.607468,46.650618,44.702951,40.214149,46.362013,50.090546,41.291747,42.459377,47.979737,48.453745,45.315454,50.915005,44.886055,43.679073,47.058579,42.437994,42.906129,39.323639,44.344218,48.536938,47.451243,43.562284,48.399375,41.189647,43.949747,46.669309,43.218004,46.008457,41.013758,52.518919,45.019408,42.50514,52.289044,46.730792,46.321278
41.730027,39.482601,42.871488,45.904216,51.196128,42.712058,42.484428,44.541777,48.094605,46.204091,45.304034,46.895357,49.869598,44.236679,43.170815,47.403966,47.417624,39.468653,44.620698,41.344288,42.202132,44.053006,41.945775,46.777362,44.354067,45.477891,46.427566,43.319595,40.41193,44.472515,42.887665,46.649851,41.966167,51.323766,44.216428,46.788643,43.05909,50.310967,48.560477,49.803735,41.729202,46.508762,39.639719,43.277729,40.557198,39.961969,50.080209,43.88946,50.68194,47.954886,42.26811,48.606051,38.545758,45.679523,48.999641,43.552238,43.571827,42.654399,40.915598,51.71777,42.560289,44.444257,42.924864,50.009763,44.02564,47.649964,40.378385,40.02183,46.079144,40.641942,43.241371,42.25535,40.135033,46.294807,46.62688,44.888366,46.956815,49.112532,41.956934,48.713711,44.126751,42.884893,43.545567,43.279116,47.634861,42.729716,45.933564,45.697946,51.888292,41.52005,48.310044,44.616109,44.000634,42.027948,44.765656,46.709959,42.608908,44.261886,46.409261,42.943494
46.274682,48.125288,42.715222,46.439135,44.363122,42.859451,42.673471,38.439531,43.297126,42.806983,37.933498,46.032665,47.058858,46.255211,47.920086,49.788619,50.346642,43.790955,47.730402,44.781748,42.352851,40.197112,44.025768,45.31271,43.355608,46.798556,48.217658,46.696588,41.609145,52.852305,40.883446,47.610161,40.887161,47.187641,44.913376,44.042443,48.051904,45.106931,44.488262,44.484102,48.526812,43.555687,44.209805,43.092512,46.303725,47.928253,46.7558,52.889511,42.343713,45.769579,41.607748,43.102959,43.491081,48.813879,48.941355,41.649291,47.517944,44.214906,46.563872,43.811233,42.762132,45.70734,40.402076,45.36718,51.765966,43.199476,46.77979,45.195625,38.556509,47.911966,46.229462,42.240122,42.720934,45.770912,45.882703,47.669723,49.989812,49.944902,46.130737,45.129319,42.553923,39.873405,39.1888,47.169477,48.884961,50.151024,45.7697,49.024158,44.247002,42.081434,45.46587,41.174814,42.599617,39.400721,49.850818,44.792251,43.32775,54.6745,45.438413,45.455845
44.404121,40.971063,44.911964,45.569854,50.477909,41.204252,44.019757,43.589319,48.321949,46.776136,45.724095,50.645379,48.086208,42.334222,45.261542,46.305347,49.93008,40.773698,46.466511,42.893871,41.39857,45.066306,40.723839,48.290482,44.879878,43.598451,46.114335,43.2465,41.694114,44.307144,42.990051,47.485895,41.009036,49.69169,43.025392,46.566675,41.492083,54.261387,46.719585,49.001662,41.737996,45.942635,39.191048,41.440447,43.515209,41.29654,47.354537,47.971822,53.745199,48.47424,42.376384,49.060176,38.615059,42.078809,48.279618,44.515261,43.75324,40.926675,44.866603,48.982473,41.85469,47.125094,41.332143,50.048717,45.851938,47.294905,40.85683,42.148738,47.412294,38.792109,43.05572,42.233429,40.948811,48.048152,47.154095,44.380159,48.779252,44.740334,40.989834,49.089429,44.578209,45.032277,42.789829,41.598994,48.187738,42.632863,43.946355,45.803884,49.767817,44.714248,48.346919,46.033437,44.376742,43.627416,45.842801,46.597901,42.173806,44.392931,46.089342,45.058731
45.02345,47.094292,39.443862,48.933239,49.31778,44.336223,42.224857,40.349977,44.725019,45.061822,40.647314,43.685514,46.268357,49.10151,45.739446,51.564181,49.932306,42.787064,44.332926,44.138738,42.795413,41.808033,44.831167,45.195055,40.192699,47.685241,49.156231,45.818427,44.053361,53.939389,41.953881,44.817132,42.301535,46.064228,46.24785,45.057106,48.328016,43.822822,43.122182,48.602244,48.753336,43.489991,44.013117,42.237547,43.404683,46.884661,50.957055,49.997434,44.834589,44.321643,41.802134,44.707117,43.340958,53.587128,48.644267,42.022971,47.536138,46.611841,44.085287,45.021589,43.747573,43.969017,41.760271,51.067256,47.547466,41.34731,48.096467,44.59247,37.863078,49.353444,47.826757,41.458418,42.62146,45.691054,48.975276,48.143446,47.277797,52.10045,46.515333,49.398693,42.210054,40.645533,40.074074,48.10057,48.017578,50.391399,46.895519,48.155949,44.002001,39.969058,43.412252,42.370119,43.725257,39.477394,51.114392,43.881529,43.631892,53.881829,45.857666,45.417863
43.507184,42.951272,48.011755,44.943686,45.11228,39.636765,43.963768,41.636819,47.409384,44.308942,43.721955,50.516939,50.691353,42.513346,47.075481,43.738126,47.033092,42.259819,51.391028,43.200925,40.570704,45.64235,42.593368,49.011502,46.263785,45.668559,43.353858,43.153337,42.437252,42.921649,41.87364,50.054856,41.611201,51.001244,43.740972,44.154712,41.392783,53.693,49.148417,48.422567,42.927346,47.283035,40.106976,43.402126,45.332434,42.092451,45.259739,48.498135,49.312859,49.327752,41.595689,47.482986,40.660095,44.293411,49.015746,44.115887,44.181163,39.462573,42.8325,48.904129,41.250035,48.685651,40.935266,47.937742,47.279568,49.397442,41.918078,40.203099,48.338417,42.671498,44.562199,42.636752,40.671224,47.854597,44.588201,44.074684,51.121054,46.86492,43.083208,47.001379,44.856578,44.552731,43.468477,41.919149,50.157259,44.139263,44.454578,50.552041,49.277312,44.120535,52.272084,44.981634,44.119241,43.180077,46.910501,47.954402,41.171833,43.866595,46.812833,44.846272
46.651959,46.120503,41.124912,49.504843,52.614818,43.855464,41.705848,42.471626,45.546435,49.832534,43.1532,43.289931,47.769772,47.665892,43.374334,53.686864,49.724622,40.461134,46.479537,43.751877,43.526063,39.675807,44.233033,44.519522,43.531105,47.537394,52.00803,47.3097,41.691493,55.375773,43.425226,43.751158,42.47445,48.584279,44.348125,48.420825,48.941341,48.209344,47.009441,45.314947,47.481362,43.00178,43.326249,40.459625,44.300583,45.619601,51.449663,49.183246,47.666972,45.535442,44.018351,46.271428,42.577098,50.797595,48.711059,44.199765,48.215636,48.613828,45.215782,46.701268,44.074166,45.179507,40.723147,51.081865,47.227222,43.469557,45.099003,46.735061,42.604061,46.280454,45.516346,42.720372,44.094629,46.004833,48.963424,49.255079,47.185539,48.462817,44.883693,48.117757,43.281691,40.126259,39.931283,47.905362,45.384528,49.17153,46.99583,43.590489,46.763987,41.230443,46.724709,42.394123,47.035452,43.093047,49.655307,47.07777,46.249667,53.336433,47.38559,46.433097
44.095503,45.285149,45.98965,44.696193,47.174048,42.252216,45.494762,41.645763,47.085283,43.343021,42.21949,53.650089,48.242255,43.831046,48.736901,47.413717,47.793836,43.51164,44.365236,43.989939,40.913878,46.39022,44.463345,50.777652,44.241959,42.959825,45.718027,43.829819,42.274838,47.317626,44.534084,50.237373,40.571208,49.318409,46.773004,43.91009,45.118293,52.169911,46.661808,52.767188,44.432378,47.668764,43.226745,45.238735,43.112913,43.997555,48.800905,49.273012,48.994983,47.567343,40.469982,48.289895,39.842032,45.703637,51.412384,42.148843,46.304226,40.568211,47.960898,50.417577,41.291606,47.363538,43.459561,47.905057,48.520282,48.096101,46.899625,42.188334,44.221324,45.349043,47.800748,43.597364,40.026018,46.749068,48.739132,42.777865,52.412605,48.661782,42.729783,48.168959,44.055742,45.285773,43.0309,43.502615,52.929624,45.56594,45.013291,52.772627,47.501877,43.984454,50.557077,44.390856,40.701169,41.205196,45.041411,46.020421,40.319663,49.17625,42.534231,42.841749
45.008101,43.40583,40.343696,50.888524,48.363885,44.578135,42.752522,42.850203,46.36719,48.90035,44.539539,44.029294,48.553305,46.766947,45.186936,51.039364,53.934997,41.341908,52.375535,45.895402,44.365877,41.916754,42.848036,42.934111,43.559903,50.748946,49.161304,44.653632,42.837012,52.89223,40.654209,47.487425,42.887047,48.769129,41.849707,47.245877,45.420084,47.948864,47.298476,45.871481,45.648847,43.322979,41.209755,41.473832,45.877496,46.011363,50.194141,50.184548,47.69629,48.17448,45.338092,44.858449,43.576508,50.877712,47.221321,45.154263,47.297691,46.403937,42.49728,45.117593,45.695953,45.402805,40.617692,51.37929,48.849762,45.351258,41.957675,45.359274,42.303503,43.147546,45.059203,40.833009,44.382172,48.647799,46.78696,50.768595,42.019389,49.300704,45.590054,48.424314,43.987851,41.03262,41.523709,47.395107,46.038988,49.003636,46.820482,45.432789,48.294572,42.617867,45.481523,43.627086,45.625267,43.88644,54.224552,45.728659,47.267075,50.152428,52.456401,47.707196
47.102652,44.528282,47.492603,40.670396,50.99557,41.01374,43.659362,41.197371,48.344661,44.589351,41.077161,52.892693,50.488122,46.262766,47.222072,47.298826,47.066794,44.216452,44.503421,43.283588,40.428962,45.864053,45.457233,53.21448,46.996853,44.297357,47.258883,46.633149,43.506379,45.595982,46.699671,48.476823,39.92162,50.939857,49.055659,44.592216,46.748494,51.452143,45.043366,52.429065,48.481178,45.388149,45.114648,44.026304,44.243882,41.793741,46.151772,49.631425,48.09761,46.54054,40.545117,48.586991,39.487147,44.620708,51.027335,42.806291,45.713992,44.29781,46.973019,48.754806,39.789589,46.501701,43.052406,49.390843,48.777351,45.35072,48.678683,42.440236,44.809252,48.729731,48.075362,43.278082,41.886361,47.162108,48.493591,43.179776,56.118591,48.65484,43.628173,49.332677,45.240256,43.938237,41.934139,44.843414,54.180534,45.449494,45.852274,49.915147,46.529465,45.72154,51.134643,47.069743,47.28981,40.649563,44.900179,48.310443,43.120428,49.385837,43.706747,43.625505
