CASE0__sample0,CASE0__sample1,CASE0__sample10,CASE0__sample11,CASE0__sample12,CASE0__sample13,CASE0__sample14,CASE0__sample15,CASE0__sample16,CASE0__sample17,CASE0__sample18,CASE0__sample19,CASE0__sample2,CASE0__sample3,CASE0__sample4,CASE0__sample5,CASE0__sample6,CASE0__sample7,CASE0__sample8,CASE0__sample9,CASE1__sample0,CASE1__sample1,CASE1__sample10,CASE1__sample11,CASE1__sample12,CASE1__sample13,CASE1__sample14,CASE1__sample15,CASE1__sample16,CASE1__sample17,CASE1__sample18,CASE1__sample19,CASE1__sample2,CASE1__sample3,CASE1__sample4,CASE1__sample5,CASE1__sample6,CASE1__sample7,CASE1__sample8,CASE1__sample9,CASE2__sample0,CASE2__sample1,CASE2__sample10,CASE2__sample11,CASE2__sample12,CASE2__sample13,CASE2__sample14,CASE2__sample15,CASE2__sample16,CASE2__sample17,CASE2__sample18,CASE2__sample19,CASE2__sample2,CASE2__sample3,CASE2__sample4,CASE2__sample5,CASE2__sample6,CASE2__sample7,CASE2__sample8,CASE2__sample9,CASE3__sample0,CASE3__sample1,CASE3__sample10,CASE3__sample11,CASE3__sample12,CASE3__sample13,CASE3__sample14,CASE3__sample15,CASE3__sample16,CASE3__sample17,CASE3__sample18,CASE3__sample19,CASE3__sample2,CASE3__sample3,CASE3__sample4,CASE3__sample5,CASE3__sample6,CASE3__sample7,CASE3__sample8,CASE3__sample9,CASE4__sample0,CASE4__sample1,CASE4__sample10,CASE4__sample11,CASE4__sample12,CASE4__sample13,CASE4__sample14,CASE4__sample15,CASE4__sample16,CASE4__sample17,CASE4__sample18,CASE4__sample19,CASE4__sample2,CASE4__sample3,CASE4__sample4,CASE4__sample5,CASE4__sample6,CASE4__sample7,CASE4__sample8,CASE4__sample9
36.652087,43.070373,40.15406,34.629809,43.127482,38.820826,37.650407,36.385254,35.753373,41.698326,38.319537,38.976436,35.664214,41.002612,43.06293,34.84788,45.198673,41.15392,39.528847,37.705594,42.57192,35.274071,41.403671,40.94313,43.470163,35.136884,37.129189,39.221688,38.215575,44.945266,39.388688,41.068799,45.600138,39.941198,34.506059,39.033398,34.231983,39.648611,35.320153,37.39188,41.962469,39.446767,35.405893,34.162878,35.702816,42.816635,43.019073,34.462402,39.330286,37.733481,40.339954,40.228628,36.164601,37.040641,38.306459,35.476168,37.754819,40.182568,43.489449,38.025951,44.054451,35.214352,42.153197,40.372594,34.966889,36.194136,35.617761,36.880927,38.40142,39.062796,39.619787,39.786732,39.817569,35.258252,36.676136,43.606128,40.939137,46.214418,37.022762,33.914234,39.400954,39.800746,38.432888,38.040629,39.746072,35.925341,39.942303,35.319033,43.981007,33.540366,41.333685,38.633349,33.613474,37.306906,35.00439,39.428493,42.678732,39.933686,41.009691,37.054602
37.789262,42.179049,43.374051,34.482644,42.751513,42.889491,37.520892,34.5756,36.664549,36.7684,38.794175,37.032772,34.130476,42.135831,43.146136,37.352847,40.98065,39.514172,39.271204,43.768873,39.652463,36.423809,43.577793,41.506842,38.629972,34.716073,36.867458,38.00495,38.290937,41.964292,41.657769,40.57463,40.779567,40.223796,37.741513,38.032664,36.226421,38.629525,35.93616,36.44399,40.223111,43.793319,34.599845,39.813452,35.739142,42.355392,42.078529,34.613932,41.239416,44.140992,37.632418,47.628209,40.647255,35.133291,42.277486,36.078906,38.133048,35.587769,41.103504,41.137871,43.337388,35.204887,38.143908,43.148024,34.255856,37.710079,36.530722,40.134357,36.229864,38.741013,42.069186,38.354212,44.055766,35.697415,43.452808,41.053417,45.933068,38.185143,38.498874,39.059435,41.430374,44.723274,39.508346,37.837427,38.605895,37.517077,41.508449,36.467906,43.171617,37.088928,43.151692,38.837952,34.667267,35.752736,36.130381,45.109837,44.844253,39.77056,43.75284,38.499212
36.864193,42.143811,41.09758,35.974746,42.745447,37.331531,37.084127,36.777446,36.698217,41.834848,37.854037,40.249769,36.06837,40.228076,46.342582,35.810325,45.975441,40.309649,40.969763,38.832148,44.57311,36.136787,42.732771,43.8137,46.925756,35.193281,37.512268,42.332637,39.108679,44.653866,41.011411,40.424124,46.490098,38.537156,36.324181,37.670203,35.429506,40.032436,35.99706,39.168265,43.999306,40.99626,36.31701,35.890674,36.819361,43.012866,44.284686,35.15968,39.662581,39.025815,40.680325,41.816462,37.989044,38.986916,36.976562,35.886126,36.887414,39.783675,44.767182,39.962087,43.498116,36.844404,42.528695,40.897475,36.315739,36.86182,36.119374,38.302568,39.488291,39.091251,39.156452,39.393865,41.571674,34.764754,38.796398,46.528614,41.33653,45.897298,38.445723,35.529833,39.044583,40.718,39.090613,36.686148,40.047644,36.849181,41.021184,34.906538,42.208526,32.952955,41.69262,37.750103,34.943944,38.108466,35.78686,39.974873,43.351239,41.29662,42.734773,36.895462
37.1583,42.221527,44.813864,35.385335,45.66879,44.510715,38.710922,35.705635,37.94079,38.311823,39.360289,37.248961,34.282253,42.369399,42.78617,37.37465,43.01022,41.960187,39.633269,43.778543,40.411482,36.545834,44.312081,40.248647,38.739461,35.169739,38.098469,38.108523,39.033534,44.184471,41.621513,42.035406,41.657768,42.456582,37.924941,38.593497,35.429886,39.080459,36.047067,36.834016,38.63272,44.453726,35.716052,38.799508,35.901582,42.661821,44.903223,34.778103,41.95097,43.764728,37.997152,46.899763,39.729593,36.197243,42.658367,36.227653,39.767511,37.169261,43.854856,40.928712,46.59354,35.555224,37.197571,43.186841,34.333003,37.4158,36.448009,40.33125,37.613208,41.399346,43.516116,39.339019,44.083179,36.88102,42.134035,41.818626,45.035937,40.627574,39.036306,37.950698,43.201309,43.362595,39.735322,40.059207,40.323189,37.378283,41.478848,37.628519,47.3444,38.114486,44.86894,40.293762,34.486495,36.572728,37.298341,44.691675,43.663309,40.370746,45.694136,40.590722
39.328675,44.945093,42.330571,36.38294,41.887746,39.343081,38.103688,36.594282,36.675395,41.783648,39.751343,40.527613,36.525637,42.373944,43.991899,36.091531,45.673329,39.783968,41.18856,40.324886,45.297974,37.173744,44.032943,43.509941,48.013845,36.171223,37.89851,42.208266,38.886072,44.626821,41.804214,41.758338,47.728673,38.297933,35.815042,38.21528,37.364483,40.070878,36.787266,39.97989,46.179213,41.56929,36.142115,37.345358,38.498495,45.692502,42.501359,35.391245,42.270789,40.969244,41.980654,43.837741,39.263167,38.576318,39.294797,36.499658,37.716839,40.289553,44.535521,40.311334,42.223403,37.428855,44.662496,42.323886,36.388777,39.265243,38.010428,40.214188,39.063588,39.208189,41.391416,39.580138,40.125145,35.381438,40.978482,47.766032,43.309577,46.401843,39.041128,37.252803,39.700223,41.422551,39.375048,37.359009,39.061904,38.748765,42.480193,35.23143,42.441763,34.265539,40.945262,38.845713,35.932632,38.71664,34.558852,42.459484,44.65424,41.044714,40.73364,36.70597
38.108577,44.180259,44.022968,34.99609,45.320884,44.670137,38.501287,36.007566,37.195946,38.819826,38.6633,38.257285,35.301446,39.885837,48.062361,38.091621,41.594358,43.061496,40.695104,42.920342,40.893448,37.573712,43.546223,42.714328,38.90754,35.491571,38.664153,40.937342,41.329181,43.410369,42.026944,41.963298,42.705793,42.951909,39.215647,40.806874,35.039221,40.700465,36.771176,36.775264,38.350175,45.168232,36.865144,39.754879,35.059608,40.491417,47.269651,35.815792,41.483959,42.862552,37.416075,48.307129,41.089215,35.593193,41.393273,36.509008,39.705696,38.83037,43.558203,42.318898,47.359463,36.76693,38.710723,42.552777,34.880762,36.480632,36.847305,38.361131,38.89718,41.840038,42.69368,40.659569,47.024534,36.637346,41.989959,40.159727,44.705772,41.539892,39.456092,37.496908,43.007053,43.755425,40.286971,40.204707,41.78225,36.324142,42.536566,37.49621,47.048182,37.205847,45.127671,41.178509,34.718986,37.393888,39.133565,42.899513,45.587351,42.32479,45.242078,41.840647
38.750619,45.175717,42.78188,37.875129,44.318954,41.421922,38.321785,37.33773,39.033683,42.5323,40.367494,40.341918,36.704722,45.957481,42.363778,37.039474,47.98438,39.994375,41.583349,40.528411,47.022863,37.347965,46.816972,44.211318,48.502172,36.975805,38.46309,40.665716,38.179321,47.06246,42.827551,42.075865,48.319642,39.295315,38.765894,36.924218,38.044613,39.64592,35.930168,41.315606,47.856624,41.674654,36.605725,37.694157,38.982627,46.64147,44.109435,35.935823,41.28293,42.094192,43.312231,42.285417,39.366967,40.970122,40.483865,37.316732,38.970979,39.542345,44.534794,39.460824,44.936536,37.404268,44.234245,44.51004,37.035195,40.035003,37.00078,42.955653,36.996299,39.337983,42.321444,38.624887,40.895549,37.809636,42.340372,49.345075,47.587277,46.740146,39.681938,38.862942,41.542315,42.002707,41.848719,39.080942,39.207467,40.288634,42.365782,36.425851,44.950012,36.375905,44.561261,38.479997,36.114551,38.479745,34.675285,43.407413,44.08167,39.992876,45.841562,36.803905
38.019094,42.962941,45.532027,35.298472,46.827807,43.234565,39.796216,38.325673,37.181648,38.16596,40.784179,39.292669,36.411605,41.911105,50.039564,38.224193,42.735891,45.313271,42.424435,44.556459,40.866697,38.361583,42.178552,41.458535,43.513347,35.264472,40.220731,41.964991,42.594563,45.236673,44.306964,42.913176,43.99988,44.52955,37.507118,42.54096,35.617797,42.023388,38.065301,36.920333,41.646358,45.955049,37.320722,39.660204,36.204148,44.023964,46.9669,36.713287,42.97547,44.461431,38.672754,48.832969,40.361801,36.198415,42.656602,37.470572,39.242018,40.486688,43.364003,43.119862,45.752663,36.712353,40.36417,42.591796,35.197434,37.925214,39.231098,38.701939,42.517745,43.354102,42.808891,43.21292,46.340869,36.019845,41.889258,42.924806,41.42055,42.313647,38.760917,38.241561,41.352324,44.758722,40.736331,39.77862,43.09746,36.183112,43.939019,38.78877,44.217975,36.391513,42.926815,40.450204,36.253016,39.505609,40.556986,46.608199,46.742671,44.241222,45.731072,42.626285
39.73274,45.976142,43.407306,38.184508,44.366425,44.097087,39.044245,35.285807,39.267173,43.511139,41.254809,41.355681,36.609498,45.676548,43.176552,36.818131,49.528706,40.043948,41.273163,41.936604,46.221765,36.833364,47.99287,46.670984,44.103572,38.278425,38.119921,40.764492,37.678758,47.264772,41.602707,42.776784,48.860332,40.694177,39.556857,37.567527,38.941253,41.955072,37.142489,41.33541,44.543061,42.82742,37.009677,39.164477,39.489804,44.839264,45.099088,35.821416,42.579064,40.96904,44.229133,44.973402,40.698826,41.150865,39.760529,37.466325,39.641509,39.047489,47.655131,42.523354,47.295875,38.831742,43.614481,44.915679,37.799746,38.661831,36.952465,42.806847,37.868674,41.25444,42.892197,38.500165,42.905378,37.656613,42.681761,50.111309,48.137889,45.680696,41.477893,38.377727,44.125091,41.952237,41.496638,40.114687,38.880278,41.477575,42.926931,36.881201,49.720995,37.326127,47.248335,41.327677,36.945113,37.217031,35.549855,41.919104,44.774115,39.783496,43.589289,37.630192
38.63032,45.426689,46.589377,36.532413,47.147111,41.755521,40.404639,39.128437,38.550684,40.001973,39.784338,38.908726,37.27331,41.608426,50.959119,39.964405,41.81233,45.336086,42.401859,42.43249,44.693919,40.219375,44.21696,40.196535,46.22616,36.820814,40.147225,43.742022,43.697716,44.691488,45.378147,41.134163,43.56263,43.418437,37.92159,42.314993,35.155013,40.859734,38.719332,39.651308,45.38604,45.869231,38.174224,38.319124,36.116742,47.840745,46.808333,36.963535,43.548896,45.419244,38.564782,47.370607,42.157358,38.581571,43.470318,37.855604,39.471334,40.889478,43.575247,43.116645,47.249936,37.024443,40.84012,42.71322,36.973442,40.589946,39.654563,39.878979,41.83871,40.542572,45.243208,43.467088,47.45693,37.059555,43.031284,41.501946,43.669285,43.997286,39.545584,38.87478,39.581916,47.408809,41.649998,39.121754,44.500732,36.820363,43.871399,38.281813,44.296454,36.016808,40.745303,42.000459,35.630668,40.626327,40.91166,46.97137,48.838872,46.273903,48.052864,43.229313
41.000618,45.456786,42.05413,38.190916,44.23518,43.967671,39.095688,37.703153,39.954725,43.838576,41.353121,42.625429,37.655044,46.09339,43.35168,38.825465,51.194089,41.017783,43.637676,47.057556,45.177351,37.527906,46.639973,48.820488,45.300549,37.67683,40.050409,40.435455,39.615895,46.971254,42.746806,47.572562,50.03101,41.784659,41.090703,37.216965,40.460405,41.569368,37.258295,40.335813,44.208685,44.977552,37.866325,41.586151,41.475039,42.68676,42.228411,37.967419,43.220085,42.318247,44.858652,48.594287,41.261354,39.826247,42.13813,37.42172,41.223735,40.976484,48.033738,41.869671,46.160394,38.91749,44.37978,45.438864,37.073785,38.084646,37.541901,41.832996,39.212928,44.65655,41.929514,40.186929,43.431837,38.620133,42.998802,52.108325,49.818306,47.255349,41.666524,39.559969,46.242431,39.943969,40.48608,41.653214,40.932917,41.759997,43.267255,37.882702,48.682883,39.240618,49.305591,40.641935,37.853689,39.303795,37.765372,43.559125,44.741984,40.509728,43.058985,39.425587
39.362161,45.208242,49.215955,37.34157,49.095277,43.551904,42.300068,39.061006,38.364217,42.853089,41.007812,40.290906,38.237784,43.084743,51.283782,39.097193,43.141917,45.195971,41.868224,43.358137,42.694622,39.997496,43.2525,41.796601,45.411281,36.223917,39.91186,45.474895,44.314345,46.501506,42.599584,40.784779,44.180586,44.167463,37.70329,43.925447,35.862235,43.632216,40.131084,40.08823,46.328674,45.593972,39.06792,37.745626,36.496572,49.911647,51.217422,36.358417,44.227985,45.686197,40.119234,45.842236,42.200966,38.464646,43.751452,39.55461,39.703309,40.84561,44.844273,44.395657,47.532423,38.949652,41.013648,45.333337,38.683077,41.477722,40.153435,41.976857,41.806826,41.041609,45.689682,43.92248,45.623105,37.145006,44.551782,40.932345,43.843395,43.478046,42.681849,39.562282,42.405999,49.145973,43.831506,38.935212,42.176542,38.353511,45.997519,38.981758,44.377961,35.976598,42.353342,42.559714,36.723716,39.836979,38.196843,47.119629,47.683641,45.475943,47.991394,42.642868
40.56754,47.231356,43.905533,38.312843,44.690375,45.003818,39.293141,38.127641,41.409314,41.76982,43.271304,42.514662,36.876635,45.47964,44.092268,38.997124,50.944302,41.614843,44.075725,44.644186,49.039929,38.818956,49.301847,47.782899,45.576368,39.977012,41.038799,41.45471,39.700624,47.653685,47.342163,47.828197,49.43066,42.768945,41.290924,39.864415,40.12331,40.344615,37.54115,41.664574,45.110519,45.310668,36.800919,44.025889,40.846915,42.931895,44.503647,38.818228,43.83442,44.005207,44.365268,50.674548,42.412284,41.206369,40.39245,37.876105,42.805105,41.839747,47.945359,42.276088,48.239336,38.77954,45.24671,45.186529,36.857999,40.06578,38.823317,42.323698,40.766578,44.121672,44.893156,38.999299,45.741348,39.267195,40.984781,52.603585,49.599961,47.94619,39.363666,39.366188,45.500307,41.446297,41.782079,42.86783,44.832358,41.523782,41.082763,39.675216,49.968935,40.699146,50.103187,40.403254,38.651681,38.95668,39.885202,44.233793,47.81729,41.888946,46.152227,38.620193
40.781393,45.678952,48.945815,38.29803,48.889666,43.926693,41.193794,39.551706,39.228312,43.192367,40.899267,42.06686,39.118214,45.175766,50.532634,38.574342,45.266242,46.543323,43.515496,45.321304,41.425288,39.814743,48.33815,42.701415,48.710911,36.214056,40.265476,44.262836,44.422054,46.758432,43.645648,40.765827,47.06164,44.562688,39.121441,42.5232,37.669014,44.814396,40.047154,39.681039,42.294661,46.388561,40.888094,38.026008,39.872832,49.714748,49.842509,37.1668,44.382197,46.242528,41.423494,46.638829,42.664921,40.17389,45.41244,40.137901,39.37441,41.801866,46.987597,44.748834,48.061785,39.287566,42.907448,47.372121,39.237088,40.121929,41.236466,42.609122,41.950311,42.187034,43.487712,44.660179,47.246971,37.348195,48.616983,44.349683,45.426193,45.897915,43.725525,40.433084,41.078298,49.452873,42.88235,39.164769,41.898675,38.690126,48.583097,36.83197,46.922954,36.258596,42.757002,44.606849,34.981706,41.949297,39.252478,47.330172,47.133885,46.684276,47.622999,44.589184
40.002082,49.886724,44.586562,38.051461,43.947193,45.217385,42.38733,39.801714,41.318405,44.585682,43.989846,41.496916,38.004063,46.243288,46.355155,41.395633,49.955628,40.801091,43.187778,44.310572,49.911822,37.625304,46.112117,48.951065,44.933775,39.437552,42.418005,43.346912,39.207677,50.561064,45.868403,48.793356,50.614841,41.973108,42.350702,42.383155,39.908332,42.491035,39.145116,43.757083,49.259954,47.207183,37.156784,43.658692,39.478988,44.561755,47.751303,38.823377,44.204107,43.352565,45.605545,49.358631,41.615775,41.252655,41.990607,38.78394,43.220846,40.789777,48.781729,44.009823,48.58145,38.89209,44.288079,42.493497,36.701222,40.845878,38.395607,43.561384,38.947914,45.023001,43.679675,41.286613,46.425295,39.542474,38.186206,51.782808,46.26524,47.868775,42.322075,40.413258,46.406817,43.400521,41.251472,43.654351,44.528987,42.067866,41.111631,41.745096,47.891192,41.316207,49.678393,40.754676,41.128454,38.616664,39.344709,44.865991,50.120683,40.595354,48.063204,40.961959
40.44787,43.617874,48.055702,40.146653,51.108656,44.847607,39.688315,38.448414,38.584964,42.473187,41.598037,42.135748,39.622899,47.416083,52.094257,38.982803,44.427801,48.92862,45.546094,45.898927,44.217441,43.597894,49.71653,44.707572,48.504714,39.706846,40.745462,44.186832,46.377582,47.011384,44.30345,42.370297,45.506988,45.722116,39.08964,40.644546,38.645968,42.772546,40.142362,40.750027,43.815071,48.324763,41.185948,38.880148,40.609024,50.566696,48.224262,38.922566,46.668822,46.78268,39.923065,48.604456,44.433516,40.423159,46.055905,41.20699,40.594475,43.193068,48.808563,43.556984,48.310326,41.654647,45.478036,49.868018,41.201106,42.045343,41.312381,42.001271,43.999839,42.93275,46.252481,45.397656,46.674723,40.513624,51.811609,47.532854,49.568612,48.177199,42.494305,40.878926,45.300538,48.787951,45.352594,42.757756,41.865357,41.527332,49.523602,38.574614,48.800649,36.431166,46.5684,44.605713,34.714121,43.517199,40.401583,47.907271,46.870873,48.158954,48.370717,43.050382
44.589368,51.656371,45.700652,38.28896,48.567331,46.513545,44.163442,40.482151,42.591766,44.544296,43.662099,44.794043,37.066215,40.568825,46.462527,41.950876,53.321838,41.629229,41.069941,45.601633,50.513617,39.781522,43.744646,48.95652,44.884572,38.241048,41.866148,45.154296,40.578301,50.864922,46.618345,48.108275,51.334384,44.650054,42.314781,44.608082,40.287206,44.098182,38.752635,42.66386,48.03085,45.43677,36.724397,43.7854,39.087761,44.047535,48.400329,38.918945,44.027919,46.435157,47.805439,49.42381,41.342642,41.867458,41.785975,37.280721,43.422964,40.933851,46.128659,46.733312,49.052259,37.915759,43.909376,44.105612,36.431067,41.558266,40.76148,45.392411,39.699045,46.053251,46.754595,40.891967,48.414476,38.633019,39.825039,48.780283,48.736755,43.653908,42.631829,40.509184,45.011513,43.559803,43.345254,40.66111,46.952922,40.014178,40.011735,39.519925,49.663112,41.086854,46.736407,41.324399,42.965978,39.876948,39.489369,48.789395,52.947053,44.444441,48.09111,41.049146
39.954001,45.675996,49.178943,40.584012,46.190504,43.179906,40.991927,38.866387,41.358812,42.821445,42.183395,39.951844,41.962325,51.375834,53.171781,40.563302,45.476303,48.643322,48.189041,44.292932,44.741539,40.854381,53.269564,42.918841,51.850392,40.004893,41.56119,42.396467,47.187549,46.230567,46.651336,43.840648,47.652126,45.429235,40.51616,41.207444,39.960372,44.743864,41.733766,40.643929,47.570261,49.776207,43.503216,40.155179,42.774299,51.334619,49.80837,38.495038,47.377976,46.14818,40.332832,51.943788,46.588348,40.512367,48.75732,43.231227,41.57895,45.072294,48.845694,41.52645,51.979206,43.387547,46.088759,49.418447,42.125928,41.064338,40.247128,39.627335,45.792459,42.254027,48.174284,47.210631,47.531726,40.670137,50.92922,50.191319,48.398441,50.574932,43.218855,42.201077,45.803496,48.246481,45.04465,44.450796,41.543412,43.544248,51.757286,40.378513,51.797014,39.151065,48.87623,45.493231,36.580126,42.573211,41.301806,46.858434,45.162509,45.902647,46.040201,44.076847
43.540068,50.670035,45.266471,39.558882,51.212975,48.870635,42.325613,42.715181,42.324384,44.709004,45.283103,47.157418,37.559895,46.06834,47.041055,40.247797,52.24857,44.31003,43.164671,46.175246,49.710055,40.030685,43.928891,51.6771,41.367432,38.662915,42.509067,47.278297,38.968535,50.712839,46.229776,47.993535,50.152143,44.721025,42.711578,45.263869,40.365005,44.896896,39.856822,44.93873,46.278982,44.101687,36.688279,43.828751,39.10056,47.922135,49.122192,39.857872,43.76026,45.150986,48.573617,47.256379,39.900509,42.823243,40.908286,39.915049,42.704544,42.619909,50.181418,49.256234,46.670786,38.724479,44.672031,46.652111,38.137385,42.756116,41.626938,48.737695,40.554886,45.793127,44.096426,40.34363,46.910782,39.409677,43.798051,45.200995,51.53387,44.773578,42.767444,42.473638,44.980215,47.760737,43.954152,41.854068,46.942217,41.200355,46.380832,42.756723,45.369763,40.767134,46.052152,43.368805,41.119434,41.566349,40.122034,47.112211,53.500498,46.878231,53.60704,44.911849
41.483207,46.180288,51.378925,39.761591,48.325682,44.283681,43.705782,39.343224,41.680644,47.393981,42.397232,40.276964,41.317466,47.836165,53.280121,42.309656,48.913938,46.138009,47.172214,48.604925,47.965994,41.880781,52.670739,43.636351,55.110512,41.603532,44.014378,44.02376,48.807198,50.736444,48.963006,46.298884,52.702801,46.520253,40.299624,41.161706,40.419972,43.675462,41.29291,40.71074,49.098315,49.884256,44.252276,39.801389,42.347715,50.227705,48.817257,39.170327,47.688161,48.633371,41.925865,51.990765,47.458951,40.376322,48.396698,39.760536,43.919737,44.017354,46.587847,43.253658,53.458056,41.731651,45.722601,49.308577,41.235468,40.470216,41.322952,41.554246,45.119609,44.328089,50.789151,48.268481,48.484902,41.186563,46.064605,54.044514,44.642859,53.478712,44.037763,39.462093,48.103591,48.211378,46.110514,42.535758,44.380896,42.825354,47.205867,39.10348,51.555292,39.773662,51.480574,44.862914,37.915456,42.390966,41.392561,48.356178,47.931713,44.231722,45.575704,40.509816
44.190054,51.809037,47.101525,40.243893,49.24367,50.472688,41.829443,40.988458,41.795968,43.255226,45.68727,46.793136,38.121583,46.659463,47.1504,40.78097,51.561331,48.691192,45.339966,44.570849,48.723792,43.725467,48.765055,52.518674,44.223873,38.750597,39.345301,47.166589,39.865682,49.015386,43.390716,47.77635,49.798919,44.89728,44.65871,45.881578,41.528174,45.687534,41.277326,45.651832,47.399962,48.189391,36.072585,45.586467,40.404277,50.11597,51.391516,41.411893,45.866845,45.965832,48.24697,50.22046,41.616171,44.438426,44.884805,42.890587,44.060268,43.870915,53.011872,49.70077,47.981606,40.986876,47.517672,47.335796,37.890474,45.112697,41.5748,47.536012,42.933842,46.303427,45.142931,40.378909,49.071316,40.922448,48.777821,45.996495,53.809557,44.174955,44.16522,43.270471,43.393972,48.283403,43.804623,46.067312,45.957737,41.212163,48.684168,42.780493,51.565561,40.752757,45.385632,43.790581,41.250112,42.60582,42.019347,50.667362,52.675445,48.180918,53.970866,45.778161
42.027847,46.605222,51.47967,40.932098,51.011371,46.586991,45.789133,41.740534,42.596672,47.029506,43.745478,42.852772,43.30544,48.905797,52.748749,43.778911,48.118493,43.524935,46.8377,49.352317,46.278469,39.385246,50.394805,45.510993,53.136271,40.832708,46.716036,45.183559,48.948146,50.575912,51.322121,42.752886,50.552702,46.532828,40.289492,42.671185,37.491155,46.61191,40.409344,43.100361,50.704188,51.369988,45.45287,41.252627,43.166967,46.6984,49.623685,37.954302,47.836599,50.198209,43.619275,52.741845,47.617547,42.582213,45.401559,40.937134,42.705577,43.46371,48.090563,42.737515,53.299134,42.664377,44.007057,47.520577,41.985495,39.54409,42.416329,43.961818,43.283837,46.203452,48.257009,49.717256,49.76664,40.239232,44.683142,54.751246,45.736745,51.534818,43.494585,43.007974,50.305463,47.414019,46.597498,41.476533,42.263226,44.322047,46.627352,39.91273,51.23277,39.411684,52.950532,46.011503,38.707955,42.807732,41.318473,47.447981,47.864277,45.441228,44.850103,43.816819
44.134132,52.589064,47.791279,41.042665,51.006233,48.073151,42.263643,40.030071,42.469125,45.337011,45.729692,47.050951,38.563078,48.965142,48.646351,40.781723,52.452881,49.684704,45.468821,48.297653,50.430848,44.996706,50.823186,50.291906,48.88288,40.658364,41.626097,46.731606,41.225677,52.788614,44.397029,53.301766,50.145879,45.789039,44.580413,45.227736,45.097309,42.450407,42.830017,43.485255,43.908786,44.746769,38.758783,46.549816,42.596355,52.70726,48.474935,42.795248,46.403144,44.791351,47.39087,49.791492,46.473867,42.174325,46.772731,42.728583,43.720563,46.208036,50.899154,47.795326,47.191106,40.388558,48.160386,51.631078,39.327473,47.191665,42.338452,46.417402,46.384464,45.554708,46.087121,41.903565,49.639057,41.528687,50.676972,49.894124,55.930402,51.333772,45.873542,42.089999,44.054817,49.158051,43.928899,46.635888,49.715283,41.866929,47.566786,43.611616,50.652006,41.413755,48.336912,41.458598,41.727868,43.785608,42.459155,50.474339,51.69985,48.76616,54.368189,45.664163
43.383827,48.159709,50.332179,41.093727,50.031144,45.908877,44.779165,43.383695,44.054501,46.907517,45.196104,42.972845,43.093563,45.784655,56.941951,42.513616,49.05778,47.570014,48.870052,48.112707,48.455555,40.806327,47.860556,45.01282,49.285744,41.423777,46.368543,45.447856,50.313957,48.100687,52.391446,46.969846,53.009612,49.326265,41.357384,42.887123,37.384912,49.384896,41.446722,45.288373,53.127778,52.927671,43.693477,41.715944,41.242025,48.941098,56.463965,38.395715,48.027931,50.797899,43.588233,54.86079,42.093175,43.779922,46.246654,41.439306,43.995455,42.433592,50.626539,47.792177,54.903869,43.380737,47.046154,42.922907,42.86461,41.326546,40.592286,42.991248,42.14241,45.886959,49.036435,47.648986,47.396164,41.833258,43.401168,52.374734,43.441858,48.514556,43.921344,44.081545,50.239806,49.741754,47.827466,43.976856,44.01114,45.809857,48.089682,40.783187,51.082832,42.9032,49.628602,49.334366,39.715916,42.930201,41.494535,45.356022,53.023233,46.736358,48.066999,44.785353
42.910958,50.403753,48.579585,42.069672,52.575818,51.250287,44.427188,42.211833,41.281677,44.733997,44.661057,46.050311,39.259773,53.203031,46.251836,42.894978,52.620501,46.404208,45.636223,46.544999,50.559162,43.797988,54.0292,51.689042,52.828222,41.099622,40.119685,49.167436,41.531101,55.680288,44.87629,48.206694,51.617066,45.420959,43.943967,46.338632,44.987708,44.521601,43.022668,43.264801,46.617422,50.68163,41.977906,45.381999,43.303507,51.031981,46.79785,42.66474,49.755726,46.229222,48.903719,49.593059,50.478592,44.432001,47.243295,43.06325,46.191291,46.836739,50.026332,48.400163,52.088217,40.508211,47.635506,53.399533,39.419835,45.11241,44.883287,48.454532,46.197494,47.966808,47.1148,45.891854,52.832291,41.173186,51.154616,50.22794,58.662432,50.649208,46.929015,42.744172,46.592069,47.829288,46.739644,44.58648,48.887538,40.284939,50.08368,42.790133,53.462513,40.305267,49.304767,44.738938,41.733177,44.944382,44.299624,54.865482,49.57673,47.61026,52.971187,44.479983
45.467209,53.683867,52.953339,41.301419,50.07699,46.672195,43.453035,42.835576,45.326673,47.754566,46.316297,45.252169,42.791156,46.40406,57.822047,43.952507,51.650642,50.217926,46.771008,49.595959,49.552737,41.909162,50.104823,51.390373,45.558664,41.417787,48.007449,44.955388,49.551838,48.515013,51.348722,46.291719,47.740725,48.332457,45.168166,44.896748,40.987497,46.795357,39.820699,45.88283,49.037939,49.336799,41.914263,43.206201,42.63187,47.274921,54.778361,40.964005,45.822562,50.97619,45.371994,53.951648,42.805724,44.380238,46.251837,40.985228,44.123559,43.53467,51.639803,47.50522,52.162499,44.846384,48.489924,48.967571,41.444566,43.411294,42.785533,45.259786,43.311333,47.134082,50.974269,46.122476,48.641992,41.719731,45.066045,51.650894,46.820532,49.200525,42.986359,43.961068,48.5198,51.351623,45.686689,45.309655,43.746878,45.954937,47.762221,42.613623,50.226411,42.425624,50.944891,46.522365,38.62933,42.609909,40.776917,47.310092,52.082919,47.369414,47.553049,44.98014
